74-W-186(n,&gamma;) ENDF/B-VII.1
6262.6,1.13068
6262.99,1.18119
6263.0,1.18124
6263.36,1.13916
6263.73,1.01935
6264.28,0.748501
6264.85,0.461088
6265.18,0.320027
6265.44,0.232149
6265.67,0.172281
6265.87,0.129015
6266.07,0.0965546
6266.25,0.0738834
6266.43,0.0565365
6266.61,0.0435235
6266.77,0.0346986
6266.93,0.0281255
6267.09,0.0233024
6267.29,0.0192482
6267.45,0.0169306
6267.65,0.0150477
6267.84,0.0138445
6268.2,0.0126969
6268.66,0.0122118
6268.88,0.0121536
6269.79,0.0123596
6272.07,0.0139293
6274.35,0.0165317
6276.3,0.0197774
6278.12,0.0240447
6279.86,0.0298284
6281.38,0.0370748
6282.68,0.0458776
6283.87,0.0572545
6284.84,0.0703197
6285.72,0.0869143
6286.45,0.105849
6287.14,0.130714
6287.72,0.159759
6288.21,0.194249
6288.66,0.238042
6289.04,0.288102
6289.41,0.356361
6289.74,0.443119
6290.08,0.562873
6290.4,0.713355
6290.73,0.929757
6291.05,1.20856
6291.41,1.59659
6291.82,2.1771
6293.06,4.26484
6293.53,4.81982
6293.99,5.02768
6294.0,5.02772
6294.42,4.8668
6294.92,4.29406
6296.22,2.11511
6296.65,1.52621
6297.01,1.15366
6297.31,0.900153
6297.65,0.691446
6297.96,0.548335
6298.23,0.450761
6298.58,0.360041
6298.93,0.29427
6299.34,0.237571
6299.78,0.195389
6300.3,0.15909
6300.91,0.128999
6301.63,0.103525
6302.35,0.085646
6303.23,0.0694927
6304.26,0.0560811
6305.45,0.0451658
6306.84,0.0362231
6308.27,0.029704
6309.79,0.0247081
6311.57,0.0204836
6313.69,0.0169172
6316.08,0.014139
6318.9,0.0118945
6322.28,0.010117
6325.75,0.00895353
6329.4,0.00820151
6334.25,0.00771216
6337.3,0.00763864
6342.91,0.00791701
6348.52,0.00876682
6352.55,0.00984223
6356.59,0.0114876
6360.18,0.0136698
6363.32,0.0164787
6366.01,0.0199536
6368.43,0.0244011
6370.39,0.0294887
6372.3,0.0364238
6373.87,0.0444286
6375.38,0.0552338
6376.73,0.0688999
6377.9,0.0859274
6378.85,0.104941
6379.77,0.130831
6380.53,0.160969
6381.18,0.196526
6381.79,0.242545
6382.3,0.296597
6382.79,0.369997
6383.22,0.460744
6383.59,0.568037
6383.96,0.714173
6384.32,0.902801
6384.67,1.15349
6385.04,1.49716
6385.49,2.03849
6386.03,2.85729
6387.01,4.49183
6387.52,5.07386
6388.0,5.27878
6388.41,5.13312
6388.94,4.56423
6390.39,2.2206
6390.83,1.65242
6391.23,1.24429
6391.61,0.953453
6391.95,0.760468
6392.28,0.614519
6392.69,0.485899
6393.13,0.38697
6393.56,0.31622
6394.07,0.257376
6394.67,0.207241
6395.29,0.170624
6396.08,0.137168
6396.97,0.110234
6397.92,0.0900861
6399.02,0.0732618
6400.19,0.0603945
6401.61,0.0495026
6403.02,0.0419742
6403.98,0.0384843
6404.71,0.037542
6405.08,0.0387418
6405.35,0.0414061
6405.62,0.0468439
6405.85,0.0548253
6406.03,0.064574
6406.21,0.0775126
6406.38,0.0956181
6406.56,0.12003
6406.75,0.156032
6406.94,0.203825
6407.15,0.272168
6407.36,0.360236
6407.61,0.490989
6407.89,0.679449
6408.24,0.969852
6409.14,1.82412
6409.58,2.12024
6409.97,2.22109
6410.0,2.22151
6410.38,2.13732
6410.72,1.92698
6411.3,1.40449
6411.87,0.866508
6412.2,0.606651
6412.47,0.436168
6412.71,0.31695
6412.92,0.239072
6413.12,0.178334
6413.3,0.136186
6413.48,0.103889
6413.66,0.0795986
6413.84,0.0616552
6414.02,0.0486153
6414.2,0.0392801
6414.4,0.0320826
6414.6,0.0272449
6414.84,0.0235088
6415.08,0.0211964
6415.35,0.0196373
6415.89,0.0179003
6416.61,0.0166989
6418.78,0.0146877
6420.95,0.0134893
6425.29,0.0121154
6429.3,0.0115744
6431.87,0.011486
6437.02,0.0118141
6442.16,0.0128024
6447.3,0.0145662
6451.15,0.0165663
6455.72,0.0199955
6459.54,0.0242319
6463.11,0.0299701
6466.19,0.0371278
6468.8,0.0456705
6471.11,0.0562461
6473.18,0.0694437
6475.03,0.0858181
6476.67,0.105944
6478.27,0.133639
6479.56,0.164593
6480.69,0.201524
6481.75,0.249041
6482.77,0.313
6483.66,0.389335
6484.44,0.482231
6485.23,0.609369
6485.99,0.776828
6486.71,0.992936
6487.51,1.30967
6488.76,1.9385
6489.87,2.46606
6490.64,2.66453
6490.95,2.68364
6491.57,2.61098
6492.27,2.36975
6494.41,1.30287
6495.21,0.987632
6495.95,0.768634
6496.72,0.600275
6497.48,0.479874
6498.26,0.387499
6499.1,0.315122
6500.13,0.250458
6501.25,0.200024
6502.54,0.159039
6503.92,0.127693
6505.46,0.102668
6507.2,0.0826471
6508.99,0.0680863
6510.02,0.0631901
6510.15,0.0630577
6510.54,0.0641981
6510.92,0.0694222
6511.18,0.0769268
6511.44,0.0894746
6511.66,0.1062
6511.89,0.129969
6512.11,0.162503
6512.37,0.212527
6512.64,0.282734
6512.93,0.377187
6513.37,0.55314
6514.14,0.894854
6514.55,1.02866
6514.95,1.08109
6514.99,1.08154
6515.37,1.04359
6515.73,0.938274
6516.33,0.68452
6516.91,0.424567
6517.26,0.298291
6517.54,0.218426
6517.77,0.166222
6518.0,0.125876
6518.21,0.0983191
6518.42,0.0776394
6518.63,0.0624836
6518.83,0.0518473
6519.02,0.044623
6519.28,0.0380924
6519.54,0.0339644
6519.92,0.0304054
6520.56,0.0276073
6521.85,0.0248788
6524.93,0.0206445
6528.37,0.0172355
6532.53,0.0142877
6537.38,0.0118746
6542.53,0.0101638
6546.16,0.00949543
6546.44,0.00948435
6547.42,0.0096667
6547.95,0.0103062
6548.27,0.0113044
6548.54,0.0128796
6548.75,0.014948
6548.97,0.0180996
6549.15,0.0221018
6549.34,0.0276659
6549.52,0.035253
6549.71,0.0453935
6549.9,0.0586678
6550.11,0.0784504
6550.32,0.103971
6550.58,0.142587
6550.86,0.198325
6551.24,0.288282
6552.16,0.540661
6552.59,0.623181
6552.99,0.650803
6553.0,0.650825
6553.36,0.628828
6553.74,0.562104
6554.32,0.41137
6554.89,0.254319
6555.22,0.180631
6555.49,0.131104
6555.73,0.0959322
6555.95,0.0715826
6556.14,0.0549743
6556.33,0.0421057
6556.52,0.0323459
6556.71,0.0250944
6556.9,0.0198118
6557.09,0.0160336
6557.26,0.0135435
6557.46,0.0115645
6557.7,0.0100322
6557.86,0.009358
6558.18,0.00852386
6558.5,0.00808211
6559.46,0.00755779
6562.34,0.00704919
6567.9,0.00675147
6568.34,0.00675063
6573.18,0.00696063
6576.8,0.00745678
6579.99,0.00829098
6582.96,0.00966564
6584.94,0.0111443
6586.8,0.0132708
6588.34,0.0159301
6589.61,0.0191526
6590.76,0.0234678
6591.58,0.0278555
6592.41,0.0340214
6593.07,0.04103
6593.62,0.0492396
6594.08,0.0591449
6594.5,0.0718869
6594.83,0.0868589
6595.11,0.105837
6595.36,0.128945
6595.6,0.160426
6595.81,0.197379
6596.01,0.24683
6596.22,0.312688
6596.44,0.406962
6596.65,0.525092
6596.88,0.696551
6597.12,0.91702
6597.39,1.24465
6597.68,1.70296
6598.04,2.39829
6599.08,4.72815
6599.51,5.43932
6599.92,5.73543
6599.98,5.74189
6600.36,5.54886
6600.74,5.01999
6601.35,3.69697
6601.99,2.26061
6602.33,1.6277
6602.63,1.18498
6602.9,0.872093
6603.14,0.649532
6603.37,0.493426
6603.59,0.378247
6603.81,0.291714
6604.03,0.227546
6604.23,0.182913
6604.47,0.144902
6604.72,0.117785
6604.99,0.0959091
6605.26,0.0804876
6605.59,0.0673748
6606.01,0.0559727
6606.5,0.0464671
6607.13,0.0380105
6607.9,0.0308849
6608.67,0.0258354
6609.66,0.0212076
6610.81,0.0174503
6612.08,0.0145792
6613.62,0.012155
6615.32,0.0103102
6617.38,0.00878499
6619.44,0.00773372
6622.3,0.00675311
6625.92,0.00597729
6630.76,0.00539939
6635.37,0.00514664
6639.98,0.00506471
6647.11,0.00526008
6651.38,0.00567055
6654.52,0.00627309
6656.62,0.0070262
6658.19,0.00804663
6659.24,0.00923618
6659.88,0.0105352
6660.26,0.0118586
6660.57,0.013748
6660.78,0.0158832
6660.97,0.0186002
6661.16,0.0225579
6661.31,0.0272129
6661.47,0.0335748
6661.62,0.0422244
6661.78,0.0541818
6661.94,0.0697834
6662.09,0.0904036
6662.24,0.117356
6662.42,0.156595
6662.59,0.207938
6662.76,0.274022
6662.95,0.367113
6663.15,0.497322
6663.38,0.684901
6663.64,0.949743
6663.94,1.33605
6664.37,2.01268
6665.14,3.31931
6665.55,3.81913
6665.95,4.0198
6666.0,4.02295
6666.38,3.87033
6666.77,3.4422
6667.37,2.46017
6667.93,1.53209
6668.26,1.06789
6668.52,0.779654
6668.75,0.56882
6668.97,0.414898
6669.17,0.306027
6669.35,0.229316
6669.52,0.175507
6669.68,0.133656
6669.85,0.101569
6670.01,0.0773129
6670.15,0.0614641
6670.31,0.0480722
6670.46,0.0381409
6670.62,0.030838
6670.78,0.0255051
6670.96,0.0210946
6671.14,0.0180601
6671.35,0.0157235
6671.61,0.0138699
6671.92,0.0125352
6672.34,0.0115013
6672.97,0.0106226
6674.16,0.00976508
6675.73,0.00933319
6676.51,0.00927296
6678.81,0.00948874
6681.7,0.0104226
6684.01,0.0117545
6686.24,0.0138323
6688.01,0.0164538
6689.27,0.0192842
6690.42,0.0231188
6691.39,0.0279892
6692.04,0.032686
6692.69,0.0394946
6693.12,0.0462214
6693.5,0.0549041
6693.83,0.0661643
6694.1,0.0802093
6694.31,0.096275
6694.53,0.118692
6694.75,0.150117
6694.93,0.185709
6695.11,0.232565
6695.31,0.300822
6695.49,0.386597
6695.68,0.497271
6695.9,0.660719
6696.12,0.8708
6696.37,1.18377
6696.66,1.63968
6697.01,2.34134
6697.63,3.84518
6698.18,5.14299
6698.58,5.81127
6698.98,6.06557
6699.0,6.06598
6699.4,5.83849
6699.8,5.191
6700.44,3.66756
6701.02,2.29168
6701.34,1.64459
6701.63,1.18822
6701.88,0.874852
6702.1,0.665065
6702.31,0.50167
6702.51,0.389365
6702.71,0.299488
6702.91,0.230308
6703.1,0.183317
6703.28,0.147998
6703.47,0.121589
6703.69,0.0985712
6703.94,0.0808268
6704.19,0.0685821
6704.43,0.0598843
6704.83,0.050444
6705.32,0.0428977
6706.02,0.0361854
6706.81,0.0312674
6707.79,0.0273279
6708.58,0.0252372
6709.9,0.0230311
6711.88,0.021453
6713.85,0.0210575
6716.49,0.0217001
6720.44,0.0244767
6723.73,0.0283853
6727.08,0.0341844
6730.21,0.0420706
6732.82,0.0513924
6735.35,0.0641307
6737.56,0.0799314
6739.46,0.098869
6741.2,0.123089
6742.78,0.154044
6744.12,0.190811
6745.2,0.231016
6746.36,0.290329
6747.28,0.355642
6748.2,0.445813
6749.05,0.561732
6749.78,0.703487
6750.44,0.877507
6751.09,1.11031
6751.69,1.4049
6752.35,1.83024
6753.14,2.49751
6754.74,4.05309
6755.28,4.42845
6755.96,4.60632
6756.46,4.50185
6757.2,4.02771
6759.12,2.17581
6759.82,1.64487
6760.45,1.27871
6761.03,1.02543
6761.68,0.815145
6762.32,0.660189
6763.06,0.530248
6763.9,0.423226
6764.8,0.34138
6765.85,0.272257
6766.91,0.222271
6768.17,0.178641
6769.49,0.145658
6770.96,0.118609
6772.81,0.0942951
6774.65,0.0768244
6776.86,0.0616833
6779.39,0.0493884
6782.08,0.040072
6785.24,0.0322961
6788.93,0.0259855
6792.22,0.0220336
6795.51,0.0193779
6798.15,0.0183998
6798.41,0.0183972
6799.23,0.0186064
6800.07,0.0196295
6800.49,0.0211966
6800.77,0.0233229
6800.98,0.0259896
6801.19,0.0301448
6801.37,0.0352951
6801.54,0.0426306
6801.72,0.0529648
6801.89,0.0673412
6802.07,0.0870646
6802.24,0.113724
6802.42,0.149196
6802.59,0.195619
6802.79,0.262159
6802.98,0.348098
6803.18,0.463837
6803.41,0.629608
6803.67,0.86419
6803.99,1.22053
6804.45,1.84341
6805.15,2.83624
6805.54,3.23807
6805.94,3.41268
6806.0,3.41564
6806.39,3.28239
6806.79,2.90645
6807.43,2.02724
6807.96,1.27814
6808.29,0.906178
6808.56,0.647531
6808.79,0.482927
6809.01,0.353053
6809.2,0.264569
6809.4,0.196097
6809.56,0.150757
6809.73,0.115574
6809.9,0.0886686
6810.06,0.0683773
6810.23,0.0532719
6810.4,0.0421597
6810.56,0.0340696
6810.73,0.0282291
6810.92,0.0234655
6811.14,0.0199285
6811.33,0.0178732
6811.62,0.0158962
6812.09,0.0141215
6812.85,0.0127156
6813.99,0.0115077
6816.27,0.0100754
6819.53,0.00889995
6824.51,0.0078285
6829.44,0.00727783
6831.87,0.00720474
6834.91,0.00749
6836.43,0.00794552
6837.44,0.00851383
6838.2,0.00922085
6838.83,0.0102457
6839.27,0.0116086
6839.59,0.01339
6839.78,0.0150764
6839.97,0.0175103
6840.17,0.0213388
6840.35,0.0262006
6840.53,0.0330618
6840.68,0.0410928
6840.83,0.0517293
6840.98,0.0656915
6841.14,0.0838387
6841.29,0.107174
6841.47,0.142486
6841.65,0.189939
6841.84,0.255867
6842.04,0.340428
6842.26,0.463537
6842.48,0.618198
6842.77,0.863582
6843.13,1.24948
6844.13,2.49474
6844.56,2.88177
6844.96,3.0243
6845.0,3.0255
6845.37,2.92017
6845.77,2.60173
6846.38,1.86815
6846.95,1.16111
6847.27,0.829459
6847.54,0.596675
6847.77,0.446144
6847.99,0.326775
6848.18,0.245058
6848.38,0.181531
6848.56,0.136762
6848.73,0.103559
6848.9,0.0782934
6849.05,0.0614167
6849.2,0.0484299
6849.36,0.0385298
6849.53,0.0301393
6849.7,0.0240975
6849.89,0.0195062
6850.08,0.0161293
6850.28,0.0138308
6850.53,0.0119348
6850.88,0.0103364
6851.37,0.00907123
6852.16,0.00796461
6853.33,0.00702998
6855.19,0.00619626
6857.42,0.00564208
6860.39,0.00524194
6867.15,0.00485471
6874.05,0.00476701
6882.68,0.00491773
6891.31,0.00534892
6899.94,0.00615176
6907.14,0.00727576
6912.46,0.00854105
6916.99,0.0101017
6921.45,0.0123447
6924.97,0.0149348
6928.06,0.0181992
6930.58,0.0219672
6932.99,0.0271042
6935.0,0.0333123
6936.77,0.0411284
6938.21,0.0502241
6939.46,0.0614529
6940.51,0.074461
6941.51,0.092187
6942.29,0.111467
6942.98,0.135297
6943.56,0.16294
6944.1,0.200087
6944.58,0.246809
6944.97,0.302757
6945.31,0.369764
6945.65,0.464267
6945.98,0.58923
6946.29,0.754994
6946.59,0.969724
6946.89,1.25081
6947.24,1.66702
6947.63,2.27784
6948.16,3.28464
6949.02,5.05867
6949.44,5.69446
6949.86,6.02768
6950.01,6.05243
6950.39,5.89236
6950.78,5.43255
6951.38,4.30582
6952.22,2.59365
6952.63,1.89251
6952.99,1.41873
6953.31,1.08876
6953.61,0.850677
6953.91,0.671524
6954.24,0.530823
6954.56,0.429735
6954.92,0.350353
6955.29,0.292835
6955.75,0.244576
6956.33,0.205431
6956.9,0.180221
6957.48,0.163556
6958.35,0.149195
6959.31,0.143644
6960.21,0.146217
6961.33,0.159714
6962.23,0.180371
6963.13,0.213683
6963.82,0.251922
6964.4,0.296906
6964.98,0.36088
6965.44,0.433721
6965.91,0.536154
6966.33,0.667669
6966.72,0.836918
6967.09,1.05765
6967.46,1.3431
6967.87,1.77527
6968.34,2.41398
6968.91,3.40039
6969.91,5.30347
6970.48,6.04548
6970.96,6.25621
6971.44,6.03373
6971.92,5.4305
6973.43,2.63933
6973.92,1.92652
6974.3,1.4896
6974.66,1.1665
6975.0,0.931166
6975.35,0.752453
6975.76,0.594536
6976.21,0.472969
6976.69,0.380519
6977.26,0.304828
6977.83,0.249998
6978.52,0.20274
6979.24,0.167383
6980.06,0.137302
6981.03,0.111836
6982.11,0.0912477
6983.4,0.0736672
6984.8,0.0599756
6986.41,0.0486756
6988.14,0.0399279
6990.15,0.0325541
6992.57,0.0262673
6995.39,0.0211355
6998.61,0.0170583
7002.06,0.0140062
7006.09,0.0114898
7010.57,0.00952901
7016.09,0.00787326
7021.62,0.00674314
7028.52,0.00579792
7035.42,0.00520239
7043.47,0.00481112
7051.06,0.00469081
7060.04,0.00488497
7065.79,0.00527684
7071.31,0.00591555
7075.28,0.00669699
7078.9,0.00780776
7081.92,0.00923036
7084.09,0.0107448
7085.87,0.012556
7087.29,0.0146174
7088.53,0.0172243
7089.24,0.0195726
7089.7,0.0221399
7090.04,0.0254971
7090.32,0.0298913
7090.56,0.0358209
7090.77,0.0432305
7090.97,0.0536693
7091.18,0.0682021
7091.39,0.0881234
7091.59,0.114938
7091.81,0.151572
7092.03,0.200513
7092.26,0.26926
7092.5,0.355893
7092.82,0.500582
7093.22,0.724332
7094.13,1.29318
7094.59,1.50137
7095.02,1.5819
7095.08,1.5832
7095.48,1.53519
7096.53,1.19689
7096.86,1.15566
7097.07,1.1741
7097.34,1.25997
7097.61,1.42155
7097.94,1.7278
7098.42,2.30976
7099.17,3.30877
7099.62,3.70595
7099.99,3.81491
7100.38,3.68478
7100.83,3.26074
7101.58,2.20874
7102.14,1.42259
7102.48,1.03738
7102.78,0.762552
7103.04,0.571678
7103.28,0.438346
7103.53,0.33311
7103.74,0.265531
7103.95,0.213939
7104.16,0.175057
7104.42,0.141219
7104.67,0.117643
7104.96,0.0991898
7105.22,0.0885582
7105.59,0.0783313
7105.97,0.072397
7106.47,0.0684404
7106.91,0.0674049
7107.46,0.0684797
7108.19,0.0737145
7108.93,0.0839838
7109.57,0.0990357
7110.06,0.116824
7110.46,0.138292
7110.8,0.165759
7111.1,0.199585
7111.38,0.245289
7111.65,0.306519
7111.89,0.379872
7112.12,0.477886
7112.37,0.616432
7112.63,0.810079
7112.9,1.06452
7113.16,1.40127
7113.48,1.90503
7113.89,2.71727
7115.11,5.68519
7115.54,6.40013
7115.96,6.67647
7115.99,6.67824
7116.38,6.46987
7116.84,5.74665
7117.57,3.99981
7118.15,2.5908
7118.53,1.8588
7118.84,1.36407
7119.11,1.03438
7119.37,0.785822
7119.64,0.596963
7119.89,0.459205
7120.13,0.363696
7120.37,0.292337
7120.63,0.233572
7120.91,0.189896
7121.23,0.154649
7121.54,0.129714
7121.94,0.107637
7122.42,0.08917
7123.01,0.0731357
7123.74,0.0594774
7124.57,0.0487284
7125.54,0.0399994
7126.69,0.0328725
7128.0,0.0273181
7129.31,0.023447
7131.13,0.019791
7132.95,0.0174065
7135.13,0.0156022
7138.09,0.0143207
7141.04,0.0139395
7144.92,0.0145078
7148.81,0.0162775
7152.22,0.0191079
7155.13,0.0228931
7157.63,0.0277326
7159.71,0.0335285
7161.65,0.0412021
7163.4,0.0511177
7164.79,0.0620739
7166.17,0.0773623
7167.36,0.0957666
7168.39,0.118315
7169.32,0.146527
7170.09,0.179532
7170.79,0.221019
7171.44,0.275011
7171.99,0.341141
7172.43,0.414612
7172.85,0.511332
7173.2,0.622016
7173.57,0.78628
7173.93,1.00272
7174.24,1.25944
7174.6,1.65076
7174.97,2.18965
7175.38,2.93689
7175.92,4.21546
7177.02,7.06617
7177.56,7.98093
7177.98,8.22319
7178.42,7.96351
7178.89,7.18514
7179.7,5.12309
7180.4,3.33841
7180.85,2.41857
7181.22,1.83327
7181.55,1.43566
7181.88,1.1222
7182.21,0.887163
7182.58,0.696113
7182.95,0.558664
7183.32,0.458639
7183.71,0.381228
7184.17,0.313703
7184.73,0.25544
7185.32,0.210561
7186.09,0.168403
7186.87,0.138227
7187.84,0.111053
7188.95,0.0890564
7190.2,0.0715041
7191.49,0.0583986
7192.97,0.0475173
7194.58,0.0388803
7196.57,0.0312688
7198.79,0.0252599
7201.28,0.020481
7204.24,0.0165089
7207.19,0.0136851
7211.08,0.0110834
7214.96,0.00928015
7218.84,0.00799566
7224.01,0.00683627
7228.26,0.00628146
7231.22,0.00615506
7233.44,0.00634617
7234.77,0.00675271
7235.44,0.00717937
7236.0,0.00792258
7236.33,0.00883647
7236.61,0.0101979
7236.83,0.011988
7237.02,0.0143697
7237.19,0.017295
7237.36,0.0213526
7237.52,0.0269345
7237.69,0.0345368
7237.86,0.0447766
7238.02,0.0584009
7238.19,0.0762929
7238.37,0.101012
7238.55,0.135301
7238.74,0.179577
7238.95,0.241981
7239.17,0.329059
7239.42,0.448531
7239.71,0.627674
7240.07,0.899584
7241.11,1.82819
7241.55,2.1101
7241.96,2.21273
7242.0,2.21339
7242.39,2.13151
7242.8,1.89533
7243.42,1.35682
7244.01,0.840161
7244.34,0.594467
7244.61,0.432773
7244.85,0.319213
7245.06,0.24002
7245.26,0.177585
7245.46,0.131317
7245.63,0.101007
7245.8,0.0772714
7245.97,0.0589468
7246.13,0.0449936
7246.3,0.0345058
7246.47,0.0267177
7246.64,0.0209985
7246.8,0.0168394
7246.97,0.0138382
7247.15,0.0115408
7247.36,0.00975459
7247.61,0.00838208
7247.85,0.0075244
7248.27,0.00669875
7248.76,0.0061572
7249.76,0.00555633
7251.08,0.00509561
7252.4,0.00480588
7255.27,0.00445419
7258.13,0.0042711
7263.85,0.00415203
7269.32,0.00428359
7272.74,0.00457984
7274.45,0.00495974
7275.0,0.00526779
7275.43,0.00577555
7275.75,0.00653653
7275.96,0.007388
7276.17,0.00868624
7276.36,0.010359
7276.54,0.0127393
7276.73,0.0160861
7276.89,0.0199701
7277.05,0.0250531
7277.23,0.0328898
7277.42,0.0432896
7277.6,0.0568464
7277.79,0.0741986
7278.0,0.0995002
7278.25,0.136536
7278.5,0.185626
7278.81,0.260626
7279.21,0.382189
7280.1,0.673375
7280.52,0.773828
7280.94,0.81653
7281.0,0.817346
7281.37,0.790401
7281.77,0.708314
7282.38,0.519313
7282.99,0.318771
7283.35,0.221465
7283.63,0.159004
7283.89,0.11589
7284.1,0.0868602
7284.3,0.065504
7284.49,0.0501541
7284.67,0.038277
7284.86,0.0292534
7285.05,0.022518
7285.21,0.0180015
7285.4,0.014312
7285.58,0.0116844
7285.77,0.00983956
7285.96,0.00856054
7286.18,0.00754448
7286.48,0.00675057
7286.85,0.00625446
7287.44,0.00594551
7288.93,0.00580039
7291.52,0.00597699
7295.42,0.00668758
7299.31,0.00788002
7302.65,0.0094614
7305.15,0.0112064
7307.65,0.0137382
7309.6,0.0165864
7311.36,0.0202403
7312.98,0.0250604
7314.3,0.0306422
7315.44,0.0373479
7316.41,0.0452989
7317.31,0.0555376
7318.12,0.0684397
7318.77,0.0828158
7319.33,0.0997863
7319.79,0.119262
7320.22,0.144264
7320.59,0.175085
7320.92,0.214466
7321.22,0.26373
7321.48,0.322894
7321.76,0.409674
7322.01,0.515731
7322.24,0.644724
7322.47,0.810704
7322.75,1.06943
7323.03,1.41767
7323.37,1.93913
7323.77,2.73267
7324.37,4.22304
7325.07,5.96015
7325.56,6.78518
7326.0,7.05268
7326.44,6.77751
7326.92,5.96636
7328.17,2.86435
7328.56,2.06185
7328.86,1.55447
7329.14,1.18705
7329.42,0.900683
7329.7,0.683451
7329.95,0.536208
7330.2,0.425107
7330.45,0.341949
7330.73,0.274006
7331.0,0.224667
7331.35,0.180864
7331.75,0.146729
7332.21,0.119247
7332.77,0.0966613
7333.39,0.0789747
7334.09,0.0649653
7334.9,0.0532248
7335.87,0.0432159
7337.01,0.035033
7338.33,0.0284263
7339.79,0.0233639
7341.2,0.0198836
7343.05,0.0166982
7344.91,0.0145937
7346.76,0.0133829
7347.5,0.0132511
7348.06,0.01355
7348.47,0.0144029
7348.8,0.0160661
7349.02,0.0180869
7349.25,0.0213046
7349.44,0.0255686
7349.64,0.03175
7349.81,0.0391052
7349.98,0.0489344
7350.14,0.0618897
7350.31,0.0787253
7350.51,0.1044
7350.7,0.137969
7350.9,0.180953
7351.12,0.24348
7351.37,0.333099
7351.65,0.45844
7351.99,0.642249
7352.63,1.07018
7353.23,1.44838
7353.66,1.62425
7354.0,1.66855
7354.37,1.61392
7354.76,1.45509
7355.36,1.07398
7356.0,0.651511
7356.36,0.449543
7356.64,0.325023
7356.89,0.238961
7357.11,0.176107
7357.32,0.132496
7357.52,0.0987383
7357.69,0.0759768
7357.87,0.0584174
7358.05,0.0450806
7358.22,0.0350997
7358.4,0.0277336
7358.58,0.0223675
7358.75,0.0185031
7358.93,0.015747
7359.13,0.013568
7359.39,0.011823
7359.64,0.0107587
7360.04,0.00981752
7360.71,0.00911091
7361.82,0.00856933
7363.6,0.00812208
7367.16,0.00781708
7371.03,0.00795095
7374.9,0.00846764
7378.47,0.0093696
7381.46,0.0106187
7383.95,0.0122469
7385.98,0.0142568
7387.82,0.0170507
7389.14,0.0200139
7390.37,0.0240313
7391.43,0.0291046
7392.31,0.035318
7393.0,0.0423795
7393.51,0.0498243
7394.02,0.0606664
7394.39,0.0721492
7394.7,0.0859681
7395.01,0.10595
7395.27,0.130614
7395.49,0.158883
7395.71,0.196788
7395.94,0.251372
7396.18,0.325103
7396.41,0.423384
7396.65,0.552177
7396.91,0.741106
7397.18,0.984172
7397.49,1.35474
7397.85,1.8773
7398.5,3.03436
7399.13,4.13581
7399.6,4.67757
7399.99,4.82925
7400.41,4.65217
7400.81,4.19234
7401.44,3.10663
7402.1,1.93098
7402.48,1.37575
7402.79,1.00118
7403.06,0.754955
7403.32,0.56323
7403.56,0.430909
7403.78,0.336159
7404.0,0.264237
7404.22,0.209901
7404.44,0.169206
7404.7,0.134623
7404.96,0.10946
7405.27,0.0891397
7405.62,0.0735329
7405.97,0.0628757
7406.48,0.0523772
7407.13,0.043762
7407.93,0.0367359
7408.9,0.0313106
7409.9,0.0277462
7410.9,0.0255205
7412.39,0.0240483
7412.64,0.0240162
7413.39,0.0244472
7414.01,0.0260608
7414.38,0.0285241
7414.63,0.0315427
7414.88,0.0365149
7415.1,0.0434057
7415.29,0.0521248
7415.47,0.0645089
7415.66,0.0818875
7415.82,0.101388
7415.97,0.1267
7416.13,0.159199
7416.32,0.209905
7416.5,0.276257
7416.69,0.36155
7416.9,0.487955
7417.14,0.661375
7417.39,0.910029
7417.68,1.25725
7418.05,1.81209
7419.12,3.65218
7419.57,4.19829
7419.99,4.38047
7420.0,4.38052
7420.41,4.21005
7420.85,3.69869
7421.56,2.48744
7422.07,1.61483
7422.42,1.12359
7422.69,0.820657
7422.94,0.599441
7423.17,0.441627
7423.36,0.335823
7423.56,0.253244
7423.75,0.190047
7423.92,0.149559
7424.08,0.118079
7424.24,0.0938987
7424.4,0.0755368
7424.56,0.0617436
7424.76,0.049774
7424.93,0.0422541
7425.15,0.0357796
7425.42,0.0307323
7425.69,0.0277557
7426.12,0.0252479
7426.56,0.0240311
7427.85,0.0226895
7428.93,0.0224552
7430.85,0.0228944
7434.69,0.0254946
7438.54,0.0299253
7442.42,0.0366495
7445.81,0.0451867
7448.72,0.0555246
7451.49,0.0693931
7453.78,0.0853759
7455.99,0.107065
7457.97,0.134445
7459.59,0.165963
7460.98,0.202526
7462.31,0.250508
7463.56,0.312616
7464.72,0.393506
7465.69,0.487257
7466.66,0.617294
7467.49,0.771568
7468.25,0.962788
7469.03,1.22524
7469.81,1.57252
7470.83,2.16274
7472.56,3.28584
7473.33,3.61113
7473.94,3.69464
7474.61,3.5906
7475.37,3.25414
7477.67,1.78275
7478.54,1.35072
7479.33,1.05108
7480.16,0.820909
7480.98,0.656341
7481.83,0.530058
7482.73,0.431084
7483.83,0.34263
7485.05,0.273627
7486.43,0.217567
7487.92,0.174741
7489.58,0.140697
7491.18,0.117321
7492.29,0.10606
7492.84,0.103985
7493.25,0.106833
7493.53,0.112886
7493.81,0.124452
7494.09,0.144255
7494.33,0.171105
7494.57,0.209813
7494.81,0.26351
7495.06,0.335342
7495.33,0.441226
7495.63,0.59276
7496.03,0.841745
7497.08,1.62953
