29-Cu-63(n,&gamma;) ENDF/B-VII.1
49471.6,0.603133
49474.4,0.438613
49477.1,0.270677
49478.7,0.192452
49480.0,0.137668
49481.1,0.102937
49482.1,0.07796
49483.1,0.0583146
49483.9,0.0455661
49484.8,0.0358069
49485.6,0.0285578
49486.5,0.0233903
49487.2,0.0202389
49487.9,0.0184231
49488.9,0.0170999
49489.3,0.0169768
49490.2,0.0174655
49491.2,0.01903
49492.5,0.0222615
49494.3,0.0288991
49498.4,0.0457258
49500.4,0.0510392
49501.9,0.05233
49503.8,0.0503668
49505.5,0.0452235
49508.4,0.0328647
49511.2,0.02042
49512.7,0.0148767
49513.9,0.0112514
49515.1,0.0083931
49516.2,0.00650221
49517.2,0.00505748
49518.3,0.00398294
49519.3,0.00320328
49520.4,0.00264954
49521.4,0.00226306
49522.5,0.00199648
49523.9,0.00175917
49525.8,0.00158809
49528.7,0.00144987
49534.6,0.00131812
49546.4,0.0011852
49564.0,0.00109758
49585.6,0.00105963
49601.3,0.00105567
49648.4,0.00110192
49711.2,0.00124349
49773.9,0.00146852
49828.9,0.00175963
49878.6,0.00214147
49917.8,0.002564
49957.0,0.00316072
49992.3,0.00392856
50021.8,0.00483498
50048.3,0.00597607
50071.8,0.00738998
50092.4,0.00909933
50112.0,0.0113516
50130.3,0.0142908
50146.7,0.0179526
50160.4,0.022148
50174.5,0.0279735
50187.6,0.0353288
50200.7,0.0451952
50216.3,0.0606187
50239.5,0.0867713
50251.1,0.094654
50256.3,0.0956734
50264.6,0.0936066
50277.5,0.0831003
50304.5,0.0528157
50318.0,0.0408365
50331.1,0.0320731
50344.2,0.0255466
50357.9,0.0204716
50373.6,0.0162406
50389.3,0.0131601
50407.6,0.010543
50427.9,0.00846204
50451.4,0.00674456
50477.6,0.00540064
50507.7,0.00431887
50540.3,0.00349689
50573.0,0.00290801
50613.6,0.00238878
50660.7,0.00196641
50715.6,0.00162849
50778.4,0.00136749
50856.9,0.00115325
50951.0,9.92696E-4
51060.9,8.81593E-4
51191.7,8.08883E-4
51376.4,7.72536E-4
51404.2,7.71641E-4
51628.6,7.98091E-4
51869.0,8.82831E-4
52093.3,0.00101992
52277.6,0.00119282
52437.9,0.00141266
52566.1,0.00166666
52662.3,0.00193658
52746.4,0.0022734
52818.5,0.00270347
52866.6,0.0031273
52908.7,0.00366499
52944.7,0.00434459
52974.8,0.00517508
52998.8,0.00611475
53025.9,0.00760103
53053.7,0.00970543
53090.2,0.0126758
53108.4,0.0134012
53112.6,0.0134328
53128.6,0.0130809
53156.7,0.0112779
53191.9,0.00889862
53215.2,0.00782437
53239.7,0.00709155
53280.6,0.00651755
53312.9,0.0064008
53361.2,0.00659138
53425.6,0.00728782
53506.2,0.00870992
53609.3,0.0113213
53751.1,0.0152845
53822.0,0.016293
53841.3,0.0163508
53918.7,0.0156454
54118.5,0.0111073
54182.9,0.0100429
54247.4,0.00936442
54327.9,0.00906699
54408.5,0.00943734
54472.9,0.0103085
54535.5,0.0118358
54592.0,0.014056
54638.2,0.0168148
54678.5,0.020255
54718.8,0.0251139
54757.4,0.0316355
54794.6,0.0400749
54867.8,0.0599269
54899.7,0.0647593
54910.7,0.0651015
54934.9,0.0633461
54986.9,0.0528471
54992.8,0.054329
54997.6,0.0585997
55006.1,0.067981
55012.3,0.0702375
55074.2,0.059884
55124.4,0.0545901
55224.7,0.0490014
55500.7,0.0374384
55644.9,0.0335863
55801.7,0.0315312
55888.0,0.0312113
55989.9,0.0318891
56052.6,0.0334396
56099.6,0.0358991
56138.8,0.0399204
56166.0,0.0448865
56188.6,0.051577
56203.2,0.0582135
56218.1,0.0679646
56233.1,0.0823376
56247.3,0.102437
56262.8,0.132955
56283.2,0.177922
56292.0,0.189365
56296.9,0.19119
56304.3,0.187198
56316.8,0.165786
56338.5,0.117108
56352.5,0.0928834
56366.1,0.0762584
56379.6,0.0646001
56396.2,0.0548423
56412.8,0.0482529
56435.0,0.042424
56468.1,0.0371777
56512.4,0.0333592
56565.5,0.0309093
56671.7,0.0286322
56901.8,0.0270015
57273.5,0.026403
57502.0,0.0269871
57576.2,0.0284039
57609.2,0.030429
57625.8,0.0326277
57639.4,0.0360042
57650.1,0.0409402
57657.9,0.0473733
57662.9,0.0539088
57667.4,0.0630074
57671.0,0.0738453
57674.5,0.0893937
57677.8,0.110592
57680.6,0.136074
57683.6,0.172798
57687.3,0.233007
57693.8,0.34687
57696.9,0.382344
57699.3,0.391552
57701.8,0.3815
57705.1,0.342078
57713.7,0.192021
57716.9,0.148372
57719.8,0.118835
57722.7,0.0973116
57725.7,0.0814023
57729.3,0.0681462
57733.4,0.0580442
57738.6,0.0498472
57745.2,0.0433034
57754.4,0.037908
57766.2,0.0341081
57785.8,0.0309315
57819.3,0.0287331
57884.9,0.0274718
57949.2,0.0272443
58083.1,0.0279715
58163.5,0.0295017
58217.1,0.0317645
58257.3,0.0350995
58288.8,0.0399282
58312.9,0.0463133
58332.0,0.0543291
58350.3,0.0657593
58376.8,0.089091
58392.9,0.101628
58404.1,0.104864
58414.1,0.102475
58431.2,0.0896845
58456.1,0.067449
58474.0,0.0556978
58492.9,0.0472992
58511.8,0.04173
58538.6,0.0367577
58578.8,0.0326727
58619.0,0.0305154
58702.0,0.0285138
58801.2,0.0278975
58884.9,0.0284132
58935.9,0.0296151
58971.7,0.0315142
59000.3,0.0346242
59018.2,0.0382111
59033.1,0.0432352
59045.0,0.0497946
59055.1,0.0586054
59063.5,0.069665
59071.5,0.0855174
59078.7,0.105637
59087.6,0.139269
59097.1,0.177557
59102.8,0.191686
59106.2,0.194024
59111.4,0.187928
59118.6,0.164585
59131.8,0.111594
59138.9,0.089925
59146.1,0.0743015
59154.1,0.0621336
59162.2,0.0538193
59173.8,0.0459752
59188.7,0.0399725
59206.6,0.0358555
59228.1,0.033125
59265.0,0.0310803
59286.5,0.0308054
59312.7,0.0313434
59339.0,0.0335424
59354.9,0.036776
59366.9,0.0416589
59375.0,0.0476742
59381.1,0.0553218
59385.2,0.0632124
59389.1,0.0746514
59392.5,0.0893531
59395.2,0.107317
59397.8,0.131567
59400.0,0.160637
59402.2,0.199903
59404.5,0.255545
59407.4,0.346788
59415.1,0.635937
59417.8,0.700911
59420.0,0.718634
59422.2,0.699927
59425.1,0.628406
59433.1,0.325775
59435.7,0.248896
59438.1,0.194055
59440.3,0.156185
59442.4,0.128202
59445.0,0.104851
59447.9,0.0865678
59451.4,0.072019
59455.6,0.0608177
59459.8,0.053372
59465.6,0.0464606
59471.5,0.0419171
59480.3,0.037525
59494.6,0.0334882
59513.6,0.0307614
59539.9,0.02891
59595.8,0.0273964
59676.8,0.0269056
59754.1,0.0275274
59797.0,0.0291103
59821.9,0.0316085
59837.3,0.0349809
59848.7,0.039792
59856.0,0.0452141
59861.8,0.0521615
59866.1,0.0600535
59869.9,0.0702424
59873.6,0.085445
59876.8,0.104641
59880.0,0.131952
59883.3,0.169377
59887.4,0.231919
59893.0,0.322596
59896.4,0.360034
59899.0,0.369083
59901.9,0.356802
59905.3,0.316425
59913.6,0.182692
59916.8,0.142056
59920.1,0.111853
59923.0,0.0922651
59926.5,0.0755264
59930.3,0.0635959
59934.5,0.0544923
59939.9,0.0470819
59946.1,0.0415866
59954.3,0.0370907
59967.0,0.0331162
59984.1,0.0303219
60015.0,0.0280725
60063.1,0.0267643
60206.9,0.0259117
60222.0,0.0259065
60325.7,0.0265184
60355.0,0.0274714
60376.0,0.0293487
60387.2,0.0317085
60394.5,0.0346651
60400.0,0.0386112
60404.3,0.0440304
60407.7,0.0509588
60410.6,0.0604456
60413.0,0.0720638
60415.5,0.088234
60418.3,0.113318
60422.1,0.158382
60427.0,0.217476
60430.0,0.24106
60432.0,0.246033
60434.9,0.2366
60438.2,0.205713
60444.9,0.122039
60447.9,0.0936685
60450.3,0.0760547
60452.4,0.0648413
60455.2,0.0542441
60458.6,0.046063
60462.5,0.0402384
60466.6,0.0365099
60472.9,0.0330475
60481.3,0.0304992
60498.0,0.0281235
60526.6,0.0266506
60599.9,0.0256921
61343.7,0.0251628
61549.0,0.0251566
62468.7,0.0256637
62553.6,0.026592
62579.6,0.0279479
62593.1,0.0299398
62601.1,0.0326523
62606.2,0.0363033
62609.7,0.0408646
62612.3,0.0464848
62614.7,0.0550572
62616.8,0.0657405
62618.9,0.0811504
62621.1,0.102809
62623.7,0.136916
62629.8,0.233907
62632.2,0.262006
62634.7,0.274235
62635.0,0.274392
62637.1,0.267425
62639.3,0.2456
62643.3,0.185234
62647.2,0.124872
62649.4,0.0982043
62651.5,0.0777463
62653.6,0.0634641
62655.7,0.0535059
62658.1,0.045542
62661.2,0.0396113
62665.5,0.034948
62670.7,0.0320428
62679.6,0.0295883
62694.1,0.0279118
62730.2,0.0267214
62777.1,0.0264932
62917.9,0.0275861
62997.6,0.0298236
63044.6,0.0329662
63073.9,0.0367598
63097.3,0.0419911
63114.9,0.0482813
63132.5,0.0579758
63149.2,0.0716343
63176.9,0.100511
63189.7,0.107491
63191.9,0.10768
63201.3,0.104955
63214.4,0.0936559
63238.8,0.0681267
63255.7,0.0553878
63273.3,0.0466039
63290.9,0.040894
63314.3,0.0361097
63349.5,0.0321032
63396.4,0.0294248
63480.9,0.0273764
63665.8,0.0260943
63920.0,0.0257944
64392.5,0.0266428
64576.2,0.0281552
64681.2,0.030243
64760.0,0.0334016
64825.6,0.0382723
64887.3,0.0457304
64949.0,0.0536002
64977.9,0.0548203
65014.6,0.0527705
65098.6,0.0425811
65150.5,0.0388782
65173.4,0.0384068
65199.7,0.0393502
65219.4,0.0419506
65234.1,0.0463063
65244.4,0.0519762
65252.6,0.0596085
65258.8,0.068744
65263.7,0.0797791
65267.8,0.0931457
65271.9,0.112564
65275.7,0.138718
65278.9,0.170105
65282.4,0.216478
65286.7,0.289234
65294.2,0.434254
65297.1,0.47451
65300.4,0.49185
65303.5,0.478226
65307.0,0.432197
65316.8,0.244389
65320.4,0.190368
65324.0,0.150048
65327.3,0.122943
65331.1,0.100778
65335.6,0.0832005
65340.7,0.0698633
65347.1,0.0590539
65355.4,0.050425
65363.6,0.044967
65375.5,0.0399918
65395.5,0.0354082
65419.4,0.032587
65463.5,0.0301213
65557.4,0.0283236
65680.3,0.0278125
65860.9,0.0287126
65976.5,0.0308726
66063.2,0.0345316
66133.3,0.040077
66219.3,0.0494731
66259.8,0.0514567
66297.3,0.049903
66411.5,0.0377889
66482.3,0.0330261
66554.6,0.0303068
66670.2,0.028253
66728.0,0.027932
66785.8,0.0285769
66812.9,0.0302727
66826.4,0.0325391
66836.6,0.0362355
66843.1,0.0408804
66847.7,0.0466852
66851.5,0.0545878
66854.9,0.0657327
66858.1,0.0805878
66861.6,0.103557
66870.5,0.178176
66873.6,0.194746
66876.0,0.199326
66878.7,0.193898
66882.3,0.172803
66890.8,0.101281
66894.0,0.0803282
66897.1,0.065474
66900.3,0.0551539
66903.9,0.0473152
66908.4,0.0412055
66913.8,0.0368348
66922.1,0.0331091
66930.7,0.0309733
66942.2,0.0293525
66969.6,0.0276161
67027.1,0.0264646
67322.2,0.0254786
67980.9,0.0251762
68562.0,0.0256709
68681.2,0.0266025
68740.8,0.0283489
68769.9,0.0306711
68787.0,0.0335319
68798.2,0.0368401
68807.5,0.0414191
68814.6,0.0471464
68820.8,0.0550651
68825.4,0.0640383
68829.1,0.0750092
68832.4,0.0894429
68835.4,0.107946
68838.2,0.131947
68841.1,0.167639
68844.2,0.218924
68847.5,0.291935
68854.4,0.464524
68857.9,0.526639
68860.7,0.54309
68863.6,0.525227
68867.1,0.461845
68875.4,0.256891
68878.6,0.193326
68881.6,0.150042
68884.3,0.121466
68887.1,0.100122
68890.4,0.0827137
68893.5,0.0709674
68898.0,0.0597356
68903.9,0.050445
68909.9,0.0443862
68917.2,0.0396751
68926.6,0.0358326
68940.5,0.0325086
68961.5,0.0299231
68992.8,0.0281621
69045.0,0.027071
69127.5,0.0267013
69275.3,0.0274871
69366.6,0.0291239
69427.4,0.0314576
69473.0,0.0347092
69511.1,0.0393721
69541.5,0.0452262
69604.7,0.0628102
69626.4,0.0660509
69630.8,0.0661625
69648.2,0.0646818
69679.9,0.0565195
69719.4,0.0454779
69754.2,0.0388579
69790.3,0.0345575
69835.9,0.0313424
69896.7,0.0290187
70018.4,0.0270196
70255.3,0.0259997
70283.5,0.0259845
70411.9,0.0265218
70453.6,0.0276003
70478.1,0.0294093
70493.5,0.0319272
70506.6,0.0360185
70528.7,0.0470313
70536.9,0.0487421
70544.9,0.0471033
70568.9,0.0353075
70581.2,0.0317033
70593.4,0.0296413
70618.0,0.0276607
70674.4,0.0262969
70821.6,0.0258111
71025.5,0.0263567
71111.7,0.0275027
71164.1,0.0296543
71187.1,0.0318191
71202.5,0.0342924
71217.9,0.0383894
71229.5,0.0433493
71241.0,0.0509279
71255.1,0.0644881
71268.8,0.0783895
71277.7,0.0820783
71277.9,0.082081
71285.4,0.0795965
71296.8,0.0689617
71311.2,0.0540616
71322.0,0.0459194
71332.9,0.0404059
71348.1,0.0356061
71367.3,0.0321943
71398.1,0.029515
71428.9,0.0282514
71518.2,0.0270028
71598.3,0.0268062
71807.5,0.0276218
71923.5,0.0293102
71979.7,0.031176
72025.0,0.0341449
72052.2,0.0374072
72074.8,0.0419676
72093.0,0.0479722
72108.8,0.0564871
72121.6,0.0673221
72132.1,0.0805894
72141.2,0.0969533
72151.0,0.121076
72170.5,0.182081
72175.8,0.194131
72183.0,0.200451
72189.6,0.194406
72199.0,0.170448
72216.4,0.116355
72226.0,0.0943399
72235.5,0.0784809
72246.6,0.0657381
72257.0,0.0576141
72271.4,0.0501368
72292.9,0.0434685
72307.3,0.0407583
72338.8,0.0373533
72391.3,0.0353175
72412.3,0.0351366
72475.2,0.0358369
72567.6,0.0394344
72683.0,0.0476118
72752.2,0.0521464
72791.7,0.0530099
72853.0,0.051008
73005.1,0.0399971
73083.8,0.0362236
73175.6,0.0337485
73314.6,0.0326121
73463.4,0.0339574
73672.9,0.0381598
73706.0,0.0383162
73799.6,0.0370759
74031.1,0.0310012
74196.5,0.0288727
74279.2,0.0285466
74379.1,0.0292941
74430.7,0.0311069
74460.3,0.0336362
74482.4,0.0373388
74498.0,0.0419733
74510.3,0.0480227
74520.5,0.0559239
74529.1,0.0659056
74538.4,0.0814282
74549.6,0.107586
74561.5,0.135738
74568.8,0.143158
74569.7,0.143248
74575.2,0.139719
74582.4,0.12611
74598.6,0.0861005
74606.8,0.0706554
74615.5,0.0591374
74625.5,0.0500779
74636.0,0.0438895
74651.1,0.038278
74673.8,0.0336469
74704.0,0.0305523
74743.4,0.0285925
74834.1,0.0268145
75094.2,0.0256092
75396.8,0.0253333
75670.9,0.0258076
75771.7,0.0271009
75816.3,0.028953
75845.0,0.0317734
75862.1,0.0351637
75875.7,0.0400162
75885.3,0.0458677
75892.5,0.0527814
75898.2,0.0611062
75903.2,0.0718253
75908.1,0.087284
75911.9,0.105075
75915.8,0.129966
75919.7,0.164126
75924.0,0.214201
75932.9,0.337148
75936.3,0.371171
75940.2,0.385555
75943.9,0.37173
75947.6,0.335299
75958.0,0.192922
75962.3,0.14785
75966.0,0.119411
75969.8,0.0975074
75974.4,0.0797215
75979.4,0.0664249
75984.4,0.0573738
75991.5,0.0487973
76000.4,0.0421683
76009.8,0.0377393
76022.4,0.0340612
76039.6,0.0311265
76068.2,0.0286065
76118.0,0.0267697
76220.5,0.0255757
76684.6,0.0248662
76889.2,0.0248414
77543.8,0.0254767
77699.3,0.0267435
77777.1,0.0288886
77818.0,0.0316372
77847.6,0.0356322
77866.1,0.0399645
77879.9,0.0449272
77893.7,0.052239
77907.5,0.0629077
77938.3,0.09532
77948.5,0.100464
77950.5,0.100598
77958.7,0.0979989
77971.4,0.0864714
77992.3,0.0638252
78006.7,0.0525003
78021.1,0.0448583
78035.9,0.0396725
78051.2,0.0360512
78081.9,0.0318052
78112.6,0.0295573
78153.5,0.0279317
78247.6,0.0263989
78443.9,0.0257646
78668.7,0.0265363
78763.5,0.0278434
78826.8,0.0298383
78874.2,0.0328897
78905.8,0.0365616
78934.9,0.0421688
78961.6,0.0502161
79007.3,0.0677263
79024.2,0.0701282
79036.8,0.0687466
79057.9,0.0617937
79093.0,0.0479981
79121.1,0.0403892
79148.2,0.0357465
79179.8,0.0323904
79227.2,0.0295712
79290.4,0.027699
79420.9,0.0261813
79793.3,0.0253703
79849.4,0.0253629
80504.4,0.0262682
80841.2,0.0281653
81065.8,0.0311141
81365.1,0.0374104
81443.7,0.0379855
81582.2,0.0363415
81851.7,0.0305324
82076.2,0.027793
82450.5,0.0258717
83330.0,0.0246976
83910.1,0.0245282
84246.9,0.0249136
84314.0,0.0255467
84358.7,0.026911
84381.0,0.0287472
84395.9,0.0313558
84405.4,0.0345036
84411.5,0.0379178
84417.7,0.0435501
84421.7,0.0494918
84425.6,0.058509
84428.8,0.069721
84431.7,0.0843022
84434.5,0.104406
84437.4,0.13287
84441.1,0.180371
84448.6,0.292034
84451.7,0.325392
84455.0,0.338911
84458.1,0.327044
84461.5,0.291005
84470.3,0.160412
84473.6,0.122274
84476.4,0.0977611
84479.2,0.0792799
84482.1,0.0661833
84485.4,0.0559045
84489.3,0.0477662
84493.2,0.0425551
84499.4,0.0373055
84509.2,0.0327523
84519.0,0.0302603
84534.0,0.028158
84559.5,0.0264908
84624.8,0.025127
84886.0,0.0244137
85404.6,0.0242493
85712.6,0.0247279
85760.9,0.025482
85792.1,0.0271008
85806.4,0.0290117
85816.5,0.0317479
85824.3,0.0359001
85829.9,0.0413178
85834.3,0.0484676
85838.2,0.0577705
85842.2,0.0714739
85847.7,0.0965834
85853.8,0.124712
85857.7,0.135894
85860.0,0.137802
85863.0,0.134459
85866.8,0.122397
85877.3,0.0733155
85881.3,0.0591192
85884.6,0.0507211
85889.0,0.042746
85893.5,0.0376733
85900.2,0.0331669
85910.2,0.0296999
85920.7,0.0278489
85942.2,0.0260885
85976.1,0.025054
86101.1,0.0242512
86717.3,0.023966
87105.9,0.0243551
87188.5,0.0253803
87220.8,0.0270187
87236.2,0.0289897
87247.7,0.0321062
87253.9,0.0352766
87258.7,0.0394752
87262.6,0.0450477
87266.0,0.0529289
87268.8,0.062902
87271.1,0.0748955
87273.5,0.0924047
87276.1,0.118177
87278.9,0.156444
87282.9,0.223989
87288.0,0.3164
87291.0,0.35318
87294.0,0.367149
87297.1,0.352271
87300.6,0.305243
87308.2,0.169816
87311.1,0.128573
87313.8,0.0993599
87316.3,0.0792174
87318.9,0.0645731
87321.3,0.0551992
87324.0,0.0478487
87327.5,0.0418739
87332.3,0.0368436
87338.0,0.0333687
87347.2,0.0303183
87361.9,0.0280302
87388.4,0.0266361
87400.2,0.0265178
87424.7,0.0270552
87443.3,0.0287421
87453.8,0.0310399
87461.7,0.0345456
87466.6,0.0386296
87470.5,0.0440624
87473.7,0.0512882
87476.4,0.0606094
87479.2,0.0740511
87482.1,0.094336
87485.4,0.124874
87494.2,0.226719
87497.3,0.250586
87500.0,0.257751
87503.3,0.247177
87506.8,0.216198
87514.8,0.122454
87518.1,0.092455
87520.7,0.0745243
87523.4,0.0614219
87526.4,0.0511179
87529.1,0.0446464
87532.5,0.03949
87537.1,0.0350746
87543.1,0.0318322
87552.5,0.029035
87568.3,0.0268613
87599.8,0.0252577
87689.0,0.0242315
88103.8,0.0238497
88648.9,0.0243117
88727.1,0.0252284
88754.8,0.0267904
88766.3,0.0286353
88773.5,0.0311592
88777.8,0.0342117
88781.2,0.0388108
88783.5,0.0440002
88785.8,0.0520775
88787.8,0.0621255
88789.8,0.0775275
88791.9,0.0990318
88794.0,0.127768
88796.5,0.173019
88800.3,0.259433
88804.4,0.351365
88807.1,0.396096
88809.8,0.413216
88810.0,0.413295
88812.7,0.397746
88815.8,0.348717
88823.2,0.179293
88825.6,0.135235
88827.8,0.102461
88829.8,0.0813411
88831.7,0.0657682
88833.6,0.0546433
88835.8,0.0461659
88838.5,0.0394612
88841.7,0.034839
88846.0,0.0315486
88852.5,0.0290846
88865.5,0.026946
88888.6,0.0256172
88961.3,0.024857
88977.4,0.0248388
89214.2,0.0258186
89375.6,0.0279349
89504.8,0.0315454
89634.0,0.0361442
89678.7,0.0366609
89767.4,0.0350885
89832.0,0.0338571
89864.8,0.0349138
89881.2,0.0372209
89891.5,0.0404983
89897.6,0.0440708
89903.5,0.049861
89907.0,0.0555273
89910.4,0.0642556
89913.4,0.0753942
89916.3,0.0920216
89918.6,0.11097
89921.0,0.136313
89923.8,0.176548
89927.2,0.240247
89934.3,0.39116
89937.6,0.437999
89940.4,0.45166
89943.3,0.437183
89946.8,0.385459
89955.2,0.209132
89958.4,0.155275
89961.1,0.122027
89963.6,0.0980755
89966.4,0.0797923
89969.2,0.0669766
89972.6,0.056761
89976.9,0.0488203
89982.0,0.0430474
89989.9,0.0379275
89997.8,0.0349467
90011.3,0.0320236
90036.2,0.0294253
90069.5,0.0278435
90171.7,0.0259751
90417.1,0.0247969
90539.8,0.0247152
90815.9,0.0255993
90953.9,0.0274715
91025.5,0.0296944
91079.2,0.032735
91123.9,0.0370459
91165.6,0.0435998
91206.5,0.0532895
91251.5,0.0649891
91278.0,0.0678739
91298.5,0.0663489
91334.3,0.0580146
91379.3,0.0463165
91417.9,0.0392396
91462.6,0.0340998
91516.3,0.0305501
91587.9,0.0280733
91695.2,0.0265483
91756.6,0.026335
91867.1,0.0271674
91932.1,0.0291204
91980.9,0.0325142
92012.0,0.0365834
92041.6,0.0429235
92091.1,0.058006
92105.5,0.0605612
92112.8,0.0608912
92130.1,0.0589063
92189.4,0.0412124
92214.8,0.035964
92248.8,0.0315791
92289.8,0.0285933
92354.8,0.0262207
92452.4,0.0246936
92712.5,0.0234971
92871.4,0.0233314
93048.4,0.0238547
93084.5,0.0245292
93110.6,0.0257579
93126.7,0.0274729
93137.2,0.0297088
93144.6,0.0325631
93150.8,0.0368025
93154.5,0.0410538
93158.0,0.0473871
93160.9,0.0555413
93163.8,0.0678025
93166.3,0.0826291
93169.1,0.105677
93171.9,0.136478
93175.7,0.190798
93181.8,0.285733
93185.0,0.319453
93188.0,0.330437
93190.8,0.32068
93194.1,0.286714
93203.2,0.148167
93206.3,0.1116
93209.1,0.0869561
93211.5,0.0709542
93213.9,0.0597767
93216.8,0.0502061
93220.4,0.0428225
93224.0,0.0380075
93228.9,0.0339619
93236.3,0.0304936
93247.7,0.0277428
93266.9,0.0256572
93303.9,0.0242537
93391.6,0.0236261
93482.8,0.0241735
93521.0,0.0252006
93542.2,0.0265319
93557.9,0.0284651
93568.0,0.0306859
93578.3,0.0347378
93584.9,0.0392898
93590.2,0.0450962
93594.9,0.0528988
93598.9,0.0627041
93602.9,0.0764508
93607.6,0.0990166
93617.8,0.158039
93621.8,0.173732
93625.0,0.177962
93628.8,0.172216
93633.5,0.15183
93643.6,0.0932202
93647.9,0.0736818
93651.9,0.060697
93656.6,0.0502395
93661.9,0.0425431
93668.5,0.0366808
93677.3,0.03224
93689.7,0.0288654
93705.6,0.0266754
93737.5,0.0247834
93783.7,0.0238101
93939.7,0.0231401
93979.9,0.0231202
94274.3,0.0238024
94374.6,0.024845
94441.6,0.0264724
94491.8,0.0290555
94525.2,0.0322981
94554.6,0.0371783
94580.1,0.0438618
94623.6,0.0590054
94642.3,0.061808
94659.7,0.059578
94714.2,0.0412627
94737.7,0.0358717
94766.1,0.0316872
94799.6,0.0287812
94849.7,0.0264766
94916.7,0.0250939
95003.6,0.0245501
95077.3,0.0250522
95116.6,0.0263121
95141.7,0.0284718
95155.6,0.0310097
95167.1,0.034912
95176.4,0.0404355
95183.4,0.0470089
95191.5,0.0582601
95203.5,0.0789306
95209.7,0.0856178
95212.9,0.0866352
95218.9,0.0833098
95226.3,0.0723468
95237.2,0.0540421
95244.3,0.0451733
95251.0,0.0394714
95260.2,0.0344617
95269.5,0.0314707
95283.4,0.0289223
95309.2,0.0268373
95352.7,0.025995
95396.1,0.0267305
95428.4,0.0287006
95476.6,0.0341436
95483.4,0.0343278
95501.3,0.0332575
95542.0,0.0290406
95577.9,0.0276998
95595.0,0.0275858
95652.3,0.02859
95700.4,0.031019
95740.5,0.0348357
95773.2,0.0401142
95802.0,0.0473952
95833.4,0.0589443
95869.0,0.0729054
95887.9,0.0760461
95889.8,0.076068
95904.3,0.0744163
95926.7,0.0669449
95965.2,0.0511999
95990.9,0.0433257
96021.4,0.0369857
96061.5,0.031935
96109.7,0.0285452
96190.0,0.0257651
96318.4,0.0240383
96414.6,0.0236495
96494.6,0.0242798
96518.3,0.0254057
96530.1,0.0268421
96538.0,0.0288531
96543.0,0.0314037
96546.4,0.0344576
96549.7,0.039851
96552.0,0.0457482
96554.2,0.0545525
96556.4,0.0674504
96558.7,0.0857412
96560.8,0.109644
96563.3,0.144558
96566.9,0.211078
96572.4,0.315896
96575.2,0.351636
96578.0,0.364511
96580.9,0.350036
96583.6,0.315586
96592.2,0.153608
96594.8,0.11389
96597.0,0.0884637
96599.3,0.0695678
96601.5,0.0561328
96603.7,0.0468962
96606.2,0.0399753
96609.4,0.0347769
96613.0,0.0314385
96619.0,0.0285877
96628.6,0.0265133
96644.8,0.0250896
96677.1,0.0242906
96693.3,0.0242366
96743.0,0.0248422
96785.0,0.0267468
96804.1,0.0286912
96822.5,0.0322385
96834.6,0.0365286
96844.2,0.042278
96850.5,0.0483029
96856.9,0.0574762
96862.2,0.0692277
96866.5,0.0829464
96870.8,0.102053
96875.4,0.129581
96881.5,0.17861
96889.1,0.244258
96892.9,0.266842
96896.9,0.275406
96901.1,0.265626
96906.2,0.232214
96916.7,0.141432
96921.5,0.109605
96926.0,0.087417
96930.3,0.0723854
96935.5,0.0598402
96940.3,0.051866
96946.6,0.0445905
96953.0,0.0396791
96962.4,0.0349184
96971.5,0.0319413
96989.9,0.0283697
97009.0,0.0263725
97034.5,0.0248873
97100.7,0.0232713
97259.8,0.0222766
98322.8,0.0215639
99191.4,0.0214516
99480.7,0.0216072
99490.4,0.0226944
99500.0,0.025732
99509.5,0.0287384
99519.0,0.0298438
99538.0,0.0299984
200000.0,0.0259999
300000.0,0.0200002
419553.0,0.0166089
500000.0,0.0150001
600000.0,0.0140001
950000.0,0.01365
1000000.0,0.0134999
1500000.0,0.00900006
2000000.0,0.00650007
3000000.0,0.00560001
5000000.0,0.00440001
8000000.0,0.0036
1.0E7,0.0032
1.5E7,0.0026
1.99997E7,0.00228522
1.99998E7,0.00206229
1.99998E7,0.0022084
1.99999E7,0.00179432
2.0E7,0.00135212
2.00001E7,3.67398E-4
2.00001E7,5.11512E-4
2.00001E7,7.31074E-4
2.00002E7,7.88983E-5
2.00002E7,1.07847E-4
2.00002E7,1.44536E-4
2.00002E7,1.95517E-4
2.00002E7,2.6546E-4
2.00003E7,1.06282E-5
2.00003E7,1.42009E-5
2.00003E7,1.88391E-5
2.00003E7,2.47588E-5
2.00003E7,3.34026E-5
2.00003E7,4.45268E-5
2.00003E7,5.87594E-5
2.00004E7,6.27776E-7
2.00004E7,8.39803E-7
2.00004E7,1.11993E-6
2.00004E7,1.48054E-6
2.00004E7,1.95098E-6
2.00004E7,2.61584E-6
2.00004E7,3.47389E-6
2.00004E7,4.60429E-6
2.00004E7,6.04468E-6
2.00004E7,7.88051E-6
2.00005E7,3.03395E-8
2.00005E7,4.02572E-8
2.00005E7,5.3383E-8
2.00005E7,7.05015E-8
2.00005E7,9.27325E-8
2.00005E7,1.2148E-7
2.00005E7,1.58497E-7
2.00005E7,2.06599E-7
2.00005E7,2.73962E-7
2.00005E7,3.63704E-7
2.00005E7,4.79011E-7
2.00006E7,7.1114E-10
2.00006E7,9.2216E-10
2.00006E7,1.19284E-9
2.00006E7,1.53919E-9
2.00006E7,1.9889E-9
