79-Au-197(n,&gamma;) ENDF/B-VII.1
2656.3,0.0350627
2656.43,0.0289475
2656.57,0.0246702
2656.73,0.0213789
2656.89,0.0192413
2657.12,0.0173425
2657.47,0.0159723
2658.04,0.0150025
2658.8,0.0144082
2661.07,0.013897
2664.34,0.0143707
2667.86,0.0160722
2670.29,0.0183144
2671.91,0.0207351
2673.43,0.024164
2674.74,0.0286012
2675.81,0.0340298
2676.8,0.0413949
2677.5,0.0489702
2678.18,0.0592759
2678.81,0.0730951
2679.34,0.0899718
2679.78,0.110979
2680.1,0.132493
2680.36,0.15669
2680.57,0.183868
2680.77,0.223129
2680.94,0.272023
2681.1,0.335008
2681.23,0.412797
2681.37,0.521009
2681.48,0.646879
2681.6,0.823885
2681.73,1.07379
2681.86,1.4072
2681.99,1.84491
2682.13,2.47336
2682.27,3.28362
2682.44,4.50818
2682.62,6.1734
2682.86,9.0103
2683.45,16.7228
2683.73,19.3868
2683.98,20.3117
2684.0,20.3193
2684.23,19.6689
2684.46,17.741
2684.81,13.337
2685.21,8.10526
2685.43,5.72172
2685.61,4.09872
2685.77,3.04369
2685.91,2.28623
2686.04,1.72598
2686.17,1.31661
2686.3,1.00607
2686.43,0.774085
2686.56,0.602821
2686.67,0.488259
2686.81,0.389832
2686.94,0.319
2687.1,0.259489
2687.28,0.213845
2687.49,0.17835
2687.74,0.148331
2688.05,0.123796
2688.43,0.102602
2688.89,0.0849664
2689.47,0.0698847
2690.16,0.0578075
2690.97,0.0485923
2691.96,0.0414632
2692.95,0.0371055
2694.44,0.0337546
2695.75,0.0329598
2697.4,0.0343297
2698.51,0.0368559
2699.61,0.0411116
2700.47,0.0461678
2701.39,0.0542724
2702.15,0.0644999
2702.79,0.0772427
2703.34,0.0933282
2703.8,0.113086
2704.13,0.133561
2704.4,0.157282
2704.62,0.184316
2704.8,0.218002
2704.98,0.264746
2705.14,0.32536
2705.28,0.398475
2705.42,0.499377
2705.56,0.638428
2705.69,0.816507
2705.83,1.06945
2705.96,1.40615
2706.1,1.84568
2706.25,2.47742
2706.42,3.3258
2706.6,4.57841
2706.85,6.65923
2707.47,12.4673
2707.75,14.2597
2708.0,14.7999
2708.24,14.2848
2708.5,12.7089
2708.91,8.87981
2709.26,5.69792
2709.47,4.04222
2709.66,2.93844
2709.81,2.19621
2709.96,1.64804
2710.1,1.25764
2710.24,0.961468
2710.37,0.740854
2710.51,0.578936
2710.65,0.461338
2710.79,0.376412
2710.95,0.306621
2711.1,0.259369
2711.32,0.216675
2711.57,0.184022
2711.82,0.162697
2712.24,0.140383
2712.75,0.125285
2713.08,0.119502
2713.76,0.114867
2714.57,0.11872
2715.38,0.132253
2716.01,0.151165
2716.58,0.17705
2717.06,0.208254
2717.5,0.249657
2717.88,0.300251
2718.2,0.360229
2718.45,0.428112
2718.69,0.519439
2718.87,0.621154
2719.06,0.766058
2719.22,0.942335
2719.36,1.16804
2719.52,1.49022
2719.65,1.87799
2719.79,2.38987
2719.93,3.08109
2720.07,4.03619
2720.24,5.40141
2720.42,7.34567
2720.63,10.2584
2720.92,15.2721
2721.46,25.3344
2721.72,28.747
2721.99,30.0949
2722.0,30.0977
2722.25,28.9714
2722.5,25.9864
2722.91,18.5812
2723.29,11.633
2723.5,8.36693
2723.69,6.09459
2723.86,4.55686
2724.01,3.45651
2724.16,2.61683
2724.3,2.05037
2724.43,1.61932
2724.57,1.2945
2724.7,1.05105
2724.85,0.854094
2725.02,0.692329
2725.21,0.564867
2725.43,0.462383
2725.7,0.379041
2726.01,0.310458
2726.37,0.256098
2726.82,0.208755
2727.33,0.170079
2727.94,0.138677
2728.57,0.115383
2729.39,0.0943384
2730.28,0.0789585
2731.17,0.0683578
2732.26,0.0596131
2733.58,0.05324
2735.16,0.0499158
2735.69,0.0496969
2737.16,0.0515341
2738.15,0.0551383
2739.13,0.0614056
2739.89,0.0689326
2740.69,0.080882
2741.36,0.095838
2741.99,0.116671
2742.51,0.142707
2742.88,0.169675
2743.19,0.201849
2743.43,0.236623
2743.64,0.279766
2743.82,0.332511
2743.97,0.397649
2744.13,0.489842
2744.26,0.600214
2744.4,0.751367
2744.53,0.957984
2744.66,1.23851
2744.8,1.61504
2744.93,2.11296
2745.07,2.7595
2745.22,3.68526
2745.38,5.01971
2745.56,6.82869
2745.79,9.71208
2746.46,19.7018
2746.74,22.5163
2746.99,23.4817
2747.0,23.4828
2747.24,22.6779
2747.5,20.146
2747.92,14.044
2748.26,9.08394
2748.47,6.50071
2748.65,4.7341
2748.81,3.48532
2748.96,2.60673
2749.1,1.99625
2749.23,1.53948
2749.36,1.1925
2749.49,0.932473
2749.62,0.739641
2749.75,0.594046
2749.89,0.48783
2750.04,0.399181
2750.2,0.336607
2750.41,0.279153
2750.63,0.23764
2750.93,0.200347
2751.3,0.169487
2751.66,0.148781
2752.23,0.127716
2752.66,0.117793
2753.23,0.110008
2753.87,0.107078
2754.46,0.10923
2755.19,0.118949
2755.77,0.134087
2756.29,0.155717
2756.68,0.180361
2757.08,0.217063
2757.35,0.255508
2757.57,0.298105
2757.78,0.360235
2757.94,0.430661
2758.11,0.531699
2758.25,0.650408
2758.39,0.813757
2758.52,1.03822
2758.66,1.34447
2758.8,1.75749
2758.94,2.31301
2759.09,3.0854
2759.23,4.08445
2759.4,5.49939
2759.6,7.67336
2759.85,11.1186
2760.46,20.5657
2760.74,23.543
2760.99,24.5607
2761.0,24.5634
2761.24,23.7203
2761.5,21.0538
2761.92,14.7145
2762.28,9.30098
2762.49,6.70761
2762.66,4.95099
2762.82,3.70884
2762.96,2.82155
2763.09,2.16079
2763.22,1.68442
2763.35,1.31748
2763.47,1.03839
2763.6,0.828141
2763.74,0.658129
2763.87,0.534432
2764.03,0.433235
2764.21,0.355515
2764.37,0.302859
2764.59,0.253093
2764.87,0.210339
2765.19,0.175603
2765.58,0.145779
2766.06,0.120601
2766.62,0.0995789
2767.28,0.0828082
2768.06,0.0698187
2768.73,0.0623749
2769.41,0.0578665
2769.86,0.0565611
2770.43,0.0580642
2770.74,0.062363
2770.97,0.0696333
2771.13,0.0781143
2771.28,0.0913349
2771.42,0.108618
2771.54,0.13067
2771.67,0.162691
2771.8,0.206454
2771.93,0.265106
2772.06,0.342088
2772.2,0.452073
2772.36,0.609464
2772.54,0.84185
2772.74,1.15613
2773.07,1.80355
2773.45,2.56088
2773.72,2.95641
2773.98,3.10032
2774.0,3.10132
2774.23,3.00062
2774.47,2.69769
2774.84,1.99306
2775.23,1.2119
2775.44,0.863688
2775.62,0.624648
2775.77,0.46763
2775.92,0.348709
2776.06,0.261911
2776.19,0.202562
2776.31,0.157697
2776.44,0.124339
2776.56,0.099898
2776.7,0.080557
2776.85,0.0669802
2776.98,0.0583523
2777.15,0.0505313
2777.36,0.044411
2777.62,0.0399714
2777.97,0.0363951
2778.69,0.0322691
2779.24,0.0304737
2780.35,0.0285747
2781.52,0.0280483
2782.67,0.0286825
2783.83,0.0306436
2784.85,0.0342329
2785.63,0.0392317
2786.07,0.0440384
2786.44,0.050675
2786.67,0.057574
2786.85,0.0661586
2787.01,0.0775088
2787.15,0.0917023
2787.29,0.111992
2787.4,0.135399
2787.51,0.166747
2787.63,0.208384
2787.74,0.263101
2787.87,0.342228
2788.0,0.445719
2788.13,0.586653
2788.28,0.79353
2788.45,1.08294
2788.64,1.52078
2788.9,2.2143
2789.47,3.95019
2789.73,4.49474
2789.98,4.70761
2790.0,4.70854
2790.25,4.52754
2790.5,4.02634
2790.92,2.7843
2791.24,1.81119
2791.45,1.29985
2791.64,0.936001
2791.78,0.706517
2791.93,0.527068
2792.06,0.405856
2792.19,0.310579
2792.31,0.246432
2792.42,0.197672
2792.54,0.161101
2792.68,0.130231
2792.81,0.108715
2792.95,0.0938384
2793.11,0.0823978
2793.3,0.0734402
2793.51,0.0677971
2793.9,0.0625316
2794.53,0.060052
2794.65,0.0600357
2795.39,0.0619421
2796.36,0.0689068
2797.2,0.0791198
2798.04,0.094597
2798.78,0.114833
2799.41,0.139833
2799.95,0.170465
2800.39,0.205551
2800.81,0.253066
2801.16,0.31073
2801.41,0.369742
2801.61,0.435218
2801.81,0.5272
2801.98,0.638057
2802.14,0.78408
2802.28,0.959534
2802.42,1.19665
2802.56,1.51651
2802.71,1.96258
2802.84,2.51203
2802.99,3.3115
2803.15,4.44512
2803.32,5.96633
2803.5,8.07668
2803.74,11.5222
2804.46,23.6896
2804.73,26.9294
2804.99,28.1079
2805.0,28.1086
2805.23,27.2416
2805.51,24.1475
2805.93,17.1543
2806.29,10.9548
2806.52,7.77239
2806.71,5.64707
2806.87,4.25055
2807.03,3.21685
2807.18,2.42749
2807.31,1.89493
2807.46,1.46696
2807.6,1.16046
2807.74,0.933369
2807.9,0.745133
2808.06,0.607286
2808.24,0.503354
2808.44,0.419315
2808.69,0.346366
2808.98,0.287838
2809.33,0.238352
2809.75,0.196581
2810.23,0.162887
2810.77,0.136008
2811.4,0.113885
2812.2,0.0946936
2813.16,0.0796976
2813.96,0.0714266
2815.28,0.0631209
2816.6,0.0593305
2817.48,0.0586628
2819.08,0.0608491
2820.68,0.0678526
2821.75,0.0760196
2822.87,0.0890157
2823.83,0.105591
2824.74,0.128538
2825.49,0.15597
2826.18,0.192753
2826.74,0.235357
2827.22,0.286738
2827.64,0.348733
2827.97,0.418191
2828.3,0.517247
2828.55,0.623908
2828.78,0.763567
2828.98,0.945299
2829.13,1.13131
2829.3,1.41394
2829.45,1.75673
2829.6,2.21542
2829.76,2.86204
2829.92,3.73806
2830.08,4.88449
2830.25,6.4583
2830.44,8.71135
2830.68,12.2137
2831.08,19.4924
2831.49,26.6168
2831.77,29.8038
2832.0,30.7166
2832.25,29.6636
2832.53,26.2874
2833.01,17.6651
2833.35,11.7785
2833.59,8.33115
2833.79,6.08073
2833.95,4.67374
2834.11,3.57659
2834.26,2.76552
2834.42,2.13542
2834.58,1.67113
2834.74,1.33162
2834.91,1.07311
2835.1,0.863563
2835.32,0.700353
2835.58,0.568526
2835.84,0.473576
2836.16,0.392943
2836.59,0.318218
2837.07,0.260339
2837.55,0.21932
2838.22,0.179679
2838.89,0.152855
2839.69,0.131434
2840.57,0.117023
2841.45,0.10978
2842.03,0.108514
2842.86,0.111916
2843.68,0.123316
2844.31,0.14101
2844.75,0.161282
2845.11,0.186161
2845.42,0.22014
2845.64,0.257817
2845.83,0.306502
2845.99,0.367818
2846.12,0.439872
2846.26,0.539276
2846.4,0.676493
2846.52,0.848764
2846.66,1.09959
2846.79,1.43669
2846.93,1.88235
2847.07,2.50948
2847.22,3.33915
2847.37,4.38423
2847.56,5.99552
2847.78,8.45574
2848.47,17.0702
2848.74,19.337
2849.0,20.1362
2849.24,19.4595
2849.49,17.4608
2849.87,12.8712
2850.25,8.07241
2850.47,5.7602
2850.64,4.30008
2850.8,3.1732
2850.96,2.36498
2851.09,1.80883
2851.23,1.38119
2851.36,1.0655
2851.48,0.845052
2851.6,0.678171
2851.75,0.535206
2851.89,0.43332
2852.04,0.356305
2852.23,0.292417
2852.41,0.249691
2852.68,0.21055
2852.97,0.181978
2853.36,0.158362
2853.82,0.140102
2854.52,0.124783
2855.23,0.118308
2855.48,0.117681
2856.19,0.119894
2857.08,0.131041
2857.79,0.148184
2858.42,0.172102
2858.98,0.204572
2859.45,0.244431
2859.82,0.290186
2860.14,0.344243
2860.39,0.405255
2860.64,0.493681
2860.83,0.590025
2861.01,0.728089
2861.18,0.904069
2861.33,1.11774
2861.47,1.40851
2861.62,1.80217
2861.76,2.30819
2861.9,2.97009
2862.05,3.84232
2862.2,5.00013
2862.37,6.71199
2862.58,9.34539
2862.86,13.6467
2863.43,23.2409
2863.72,26.6252
2863.98,27.8558
2864.0,27.8643
2864.24,26.9539
2864.53,23.7198
2865.04,15.3526
2865.35,10.2948
2865.56,7.47681
2865.74,5.61107
2865.91,4.1455
2866.06,3.18094
2866.2,2.46976
2866.35,1.92507
2866.49,1.51411
2866.63,1.20555
2866.78,0.973071
2866.94,0.782136
2867.09,0.66169
2867.27,0.555611
2867.49,0.464668
2867.74,0.394015
2868.05,0.334523
2868.43,0.287186
2868.93,0.247555
2869.43,0.224775
2869.93,0.214006
2870.22,0.212472
2870.87,0.221628
2871.28,0.237682
2871.68,0.264931
2872.03,0.302291
2872.32,0.350672
2872.58,0.415849
2872.77,0.484881
2872.95,0.584544
2873.11,0.705839
2873.27,0.882558
2873.4,1.09277
2873.54,1.37646
2873.68,1.7561
2873.82,2.27704
2873.97,3.01066
2874.13,3.96754
2874.28,5.20809
2874.46,6.9885
2874.68,9.81763
2875.03,15.2148
2875.44,21.6818
2875.71,24.6579
2875.96,25.8884
2876.0,25.9064
2876.25,24.9918
2876.53,22.0673
2877.0,14.7155
2877.33,9.59609
2877.55,6.88843
2877.74,5.04276
2877.89,3.81884
2878.05,2.8653
2878.19,2.2054
2878.33,1.68939
2878.46,1.34037
2878.61,1.04169
2878.76,0.824287
2878.91,0.662279
2879.07,0.539365
2879.25,0.440712
2879.44,0.371253
2879.66,0.312012
2879.91,0.263043
2880.24,0.219547
2880.64,0.180886
2881.14,0.147573
2881.71,0.120374
2882.32,0.100094
2883.09,0.0817567
2883.94,0.0676376
2884.97,0.0555889
2886.24,0.0453829
2887.73,0.0374182
2889.46,0.0313387
2891.01,0.0280126
2892.05,0.0270902
2892.56,0.0277153
2892.82,0.0289338
2893.07,0.0316469
2893.26,0.0355266
2893.42,0.0407647
2893.58,0.0487084
2893.74,0.0600895
2893.87,0.0731856
2894.02,0.0943924
2894.18,0.122884
2894.33,0.159885
2894.52,0.216275
2894.75,0.306178
2895.19,0.516185
2895.5,0.65612
2895.78,0.738844
2896.0,0.759627
2896.26,0.728959
2896.53,0.639821
2897.27,0.297873
2897.48,0.216306
2897.65,0.160674
2897.81,0.121741
2897.97,0.0918238
2898.12,0.0705609
2898.26,0.0566686
2898.41,0.0450646
2898.54,0.0378044
2898.69,0.0319544
2898.88,0.0272086
2899.11,0.0238725
2899.36,0.0218385
2899.71,0.0203513
2900.58,0.018789
2901.82,0.0180439
2902.24,0.0179973
2903.36,0.0183304
2904.49,0.0195132
2905.32,0.0212872
2906.01,0.023828
2906.57,0.0271509
2906.96,0.0307939
2907.29,0.0357367
2907.54,0.0417902
2907.71,0.0479773
2907.87,0.0571142
2908.02,0.0688842
2908.16,0.0846886
2908.27,0.103178
2908.39,0.127985
2908.5,0.161045
2908.63,0.209751
2908.76,0.274953
2908.88,0.355524
2909.01,0.467301
2909.15,0.629867
2909.3,0.837339
2909.46,1.12601
2909.67,1.5894
2909.96,2.39995
2910.46,3.82919
2910.72,4.34783
2910.97,4.56374
2911.0,4.56611
2911.24,4.41343
2911.46,4.02012
2911.78,3.15157
2912.24,1.82511
2912.46,1.28806
2912.65,0.92841
2912.8,0.693037
2912.94,0.518659
2913.07,0.395428
2913.2,0.299886
2913.33,0.227242
2913.44,0.179759
2913.56,0.141876
2913.68,0.111371
2913.79,0.0912267
2913.93,0.0728901
2914.07,0.0600339
2914.24,0.0494897
2914.4,0.0423995
2914.64,0.0359466
2914.87,0.0317164
2915.24,0.0272642
2915.7,0.0236676
2916.25,0.0208124
2916.99,0.0183583
2918.1,0.0162483
2919.19,0.0152357
2920.24,0.0149937
2921.14,0.0154536
2921.81,0.0165089
2922.19,0.017731
2922.51,0.0196371
2922.75,0.0222896
2922.91,0.0251914
2923.07,0.0296179
2923.21,0.0353837
2923.34,0.0428803
2923.47,0.053105
2923.59,0.0670755
2923.72,0.0858943
2923.84,0.110831
2923.97,0.143278
2924.11,0.189887
2924.26,0.256128
2924.43,0.348458
2924.63,0.483916
2924.9,0.712522
2925.45,1.22932
2925.72,1.40959
2925.98,1.47523
2926.0,1.47543
2926.24,1.42347
2926.49,1.27886
2926.86,0.941981
2927.26,0.570112
2927.48,0.402323
2927.67,0.291428
2927.82,0.219104
2927.96,0.16454
2928.09,0.125719
2928.22,0.0959331
2928.36,0.0735467
2928.49,0.0570326
2928.62,0.0450469
2928.76,0.0360297
2928.9,0.029765
2929.04,0.0254321
2929.2,0.0220793
2929.36,0.0198386
2929.6,0.0177069
2929.97,0.0158622
2930.61,0.0141907
2931.38,0.0131134
2932.85,0.0121247
2934.77,0.0116918
2935.73,0.0116599
2938.95,0.0120487
2942.18,0.0131621
2944.46,0.0146083
2946.36,0.0165879
2947.88,0.0191078
2949.09,0.0222247
2950.09,0.0261319
2950.92,0.0310394
2951.56,0.0366171
2952.1,0.0432985
2952.52,0.0508711
2952.92,0.0608648
2953.24,0.0731705
2953.49,0.0878539
2953.66,0.103391
2953.84,0.126062
2953.98,0.152163
2954.13,0.188799
2954.25,0.230566
2954.36,0.286105
2954.48,0.359598
2954.6,0.456077
2954.73,0.588556
2954.85,0.760504
2954.99,1.0159
2955.12,1.31529
2955.29,1.80052
2955.46,2.41396
2955.67,3.39449
2955.98,5.15233
2956.46,7.90196
2956.73,8.98371
2956.99,9.37654
2957.0,9.37681
2957.26,9.02192
2957.51,8.03936
2957.94,5.6097
2958.31,3.51546
2958.52,2.51273
2958.7,1.82112
2958.87,1.33961
2959.02,0.999572
2959.14,0.771726
2959.27,0.597849
2959.39,0.463789
2959.52,0.361882
2959.64,0.285304
2959.78,0.223679
2959.92,0.177705
2960.06,0.145104
2960.23,0.118649
2960.42,0.0983357
2960.63,0.0831452
2960.92,0.0699046
2961.27,0.0591709
2961.68,0.0509961
2962.27,0.0430524
2962.99,0.037077
2963.89,0.0325391
2964.76,0.03005
2966.06,0.0282777
2966.93,0.0279686
2968.89,0.0290531
2970.85,0.0323765
2972.58,0.0375732
2974.06,0.0445161
2975.32,0.0534447
2976.42,0.0648282
2977.31,0.078035
2978.11,0.0949718
2978.85,0.117348
2979.49,0.145019
2980.04,0.179566
2980.48,0.219405
2980.83,0.263205
2981.14,0.319341
2981.41,0.386824
2981.62,0.464145
2981.79,0.550037
2981.96,0.668414
2982.13,0.834558
2982.27,1.03586
2982.43,1.32743
2982.58,1.71544
2982.74,2.23806
2982.89,2.93088
2983.04,3.83119
2983.22,5.19026
2983.41,7.1061
2983.65,10.0572
2984.03,15.9013
2984.43,22.0653
2984.73,25.3554
2985.0,26.3813
2985.24,25.5885
2985.48,23.2589
2985.87,17.5473
2986.31,10.5862
2986.54,7.63109
2986.74,5.5672
2986.92,4.1237
2987.07,3.15997
2987.23,2.38676
2987.38,1.82756
2987.53,1.41095
2987.69,1.10438
2987.83,0.888368
2988.0,0.707253
2988.17,0.578653
2988.34,0.48587
2988.54,0.40652
2988.8,0.333929
2989.12,0.27448
2989.52,0.22301
2989.96,0.183581
2990.51,0.149549
2991.15,0.122478
2991.89,0.100811
2992.77,0.0832749
2993.79,0.0700133
2994.8,0.0611675
2996.16,0.0535634
2997.52,0.0490414
2999.56,0.0458634
3000.83,0.0454185
3003.28,0.0471939
3005.73,0.0522253
3007.96,0.0602951
3010.04,0.0721664
3011.82,0.0876619
3013.23,0.105632
3014.53,0.129499
3015.61,0.158035
3016.52,0.192346
3017.35,0.237335
3018.0,0.286763
3018.56,0.34522
3019.1,0.424344
3019.54,0.517286
3019.95,0.637129
3020.26,0.77099
3020.52,0.928624
3020.76,1.14016
3020.99,1.4165
3021.19,1.76934
3021.36,2.20195
3021.53,2.75955
3021.72,3.57387
3021.91,4.66283
3022.08,6.02125
3022.29,8.05002
3022.54,11.1133
3022.89,16.5026
3023.38,24.3587
3023.67,27.8541
3023.97,29.3019
3024.0,29.3168
3024.29,28.1985
3024.61,24.5794
3025.41,11.8552
3025.67,8.55592
3025.87,6.43731
3026.07,4.9052
3026.25,3.78044
3026.44,2.93873
3026.63,2.3101
3026.81,1.87934
3026.98,1.56367
3027.21,1.28367
3027.45,1.07682
3027.74,0.911461
3028.08,0.787026
3028.37,0.71645
3028.75,0.655761
3029.17,0.620084
3029.59,0.608778
3030.09,0.622417
3030.7,0.681693
3031.19,0.771778
3031.62,0.89712
3032.01,1.06526
3032.33,1.27151
3032.63,1.55911
3032.87,1.88617
3033.11,2.34848
3033.33,2.93178
3033.53,3.65555
3033.73,4.67712
3033.93,5.97118
3034.15,7.74932
3034.4,10.412
3034.75,15.1173
3035.39,24.432
3035.71,27.5412
3036.0,28.5785
3036.27,27.6756
3036.58,24.8086
3037.12,17.0008
3037.52,11.3326
3037.79,8.34333
3038.01,6.34752
3038.22,4.92789
3038.42,3.8699
3038.6,3.11885
3038.79,2.5476
3039.01,2.05132
3039.22,1.69775
3039.49,1.38006
3039.76,1.15416
3040.08,0.960117
3040.46,0.796683
3040.91,0.664943
3041.42,0.562943
3042.06,0.482393
3042.58,0.444994
3043.1,0.428039
3043.37,0.428
3043.83,0.445285
3044.18,0.479208
3044.53,0.545076
3044.76,0.620498
3044.93,0.704418
3045.14,0.847461
3045.32,1.03048
3045.47,1.25793
3045.63,1.5657
3045.79,1.9762
3045.95,2.51341
3046.13,3.28602
3046.33,4.45514
3046.57,6.18472
3046.89,9.06875
3047.4,13.9538
3047.71,16.0245
3047.98,16.7071
3048.0,16.7113
3048.25,16.174
3048.53,14.4504
3048.99,10.2397
3049.39,6.48986
3049.62,4.70057
3049.82,3.50109
3050.0,2.66111
3050.17,2.01439
3050.33,1.58119
3050.5,1.22179
3050.67,0.95944
3050.84,0.769553
3051.02,0.625019
3051.23,0.510382
3051.43,0.430173
3051.67,0.36521
3052.0,0.301611
3052.4,0.25093
3052.88,0.209421
3053.52,0.172071
3054.19,0.145689
3054.99,0.123904
3055.9,0.107192
3056.97,0.0946143
3058.03,0.0886515
3058.14,0.0885833
3058.46,0.0896217
3058.81,0.0950227
3059.02,0.102641
3059.22,0.116526
3059.4,0.135751
3059.53,0.158438
3059.69,0.194536
3059.84,0.244808
3060.0,0.315455
3060.16,0.409434
3060.34,0.549941
3060.54,0.758397
3060.79,1.06873
3061.45,2.02546
3061.73,2.30589
3062.0,2.4013
3062.25,2.31999
3062.51,2.07088
3062.94,1.46308
3063.31,0.931913
3063.54,0.663741
3063.72,0.496251
3063.89,0.371489
3064.04,0.289251
3064.19,0.22656
3064.33,0.180015
3064.48,0.146277
3064.63,0.121532
3064.79,0.104589
3064.97,0.0913931
3065.22,0.08138
3065.59,0.0746214
3066.08,0.0715933
3066.32,0.071095
3067.3,0.0720565
3068.28,0.0762374
3069.5,0.0859257
3070.51,0.0989318
3071.47,0.11782
3072.29,0.142118
3073.01,0.173739
3073.6,0.210892
3074.13,0.25929
3074.56,0.314127
3074.91,0.378209
3075.23,0.46084
3075.5,0.561888
3075.75,0.692381
3075.97,0.858016
3076.15,1.05067
3076.35,1.33212
3076.52,1.6768
3076.72,2.18198
3076.9,2.84254
3077.09,3.70086
3077.31,4.98617
3077.58,6.971
3078.03,11.1482
3078.47,15.0297
3078.76,16.6931
3079.0,17.1383
3079.23,16.7355
3079.53,15.0244
3079.97,11.1418
3080.41,7.09622
3080.67,5.13882
3080.88,3.86187
3081.07,2.96817
3081.25,2.2771
3081.43,1.78414
3081.61,1.41187
3081.8,1.10736
3082.0,0.887636
3082.21,0.717468
3082.44,0.583673
3082.7,0.481295
3083.03,0.388297
3083.36,0.323144
3083.77,0.265485
3084.24,0.218501
3084.79,0.179397
3085.42,0.147648
3086.12,0.122319
3087.0,0.10033
3087.88,0.0851557
3088.94,0.072737
3089.96,0.064876
3090.89,0.0603443
3092.15,0.0580782
3092.9,0.0591534
3093.65,0.0629082
3094.22,0.0685531
3094.69,0.076555
3095.07,0.0871341
3095.3,0.097617
3095.52,0.11193
3095.7,0.129826
3095.88,0.156637
3096.04,0.192641
3096.19,0.238662
3096.31,0.294018
3096.44,0.368128
3096.56,0.466423
3096.69,0.595245
3096.82,0.7617
3096.96,1.01358
3097.12,1.36154
3097.28,1.83351
3097.48,2.55839
3097.73,3.70103
3098.45,7.56298
3098.73,8.56905
3098.99,8.93335
3099.0,8.93358
3099.26,8.60371
3099.52,7.68933
3099.95,5.41534
3100.32,3.43473
3100.54,2.47633
3100.72,1.80964
3100.89,1.34164
3101.04,1.00854
3101.18,0.769928
