45-Rh-103(n,&gamma;) ENDF/B-VII.1
404.322,1.00213
404.448,1.22962
404.556,1.51603
404.651,1.88461
404.735,2.33965
404.816,2.9458
404.896,3.77729
404.977,4.90874
405.058,6.42717
405.137,8.37669
405.223,11.1301
405.311,14.7367
405.419,20.2559
405.558,29.0739
405.883,52.0559
406.031,59.2027
406.17,61.5682
406.309,59.1642
406.438,53.1287
406.666,37.3763
406.859,23.9555
406.978,17.135
407.079,12.579
407.165,9.51197
407.251,7.13861
407.331,5.47071
407.412,4.18894
407.493,3.24404
407.574,2.55483
407.653,2.06994
407.737,1.69192
407.82,1.41639
407.916,1.18729
408.018,1.01061
408.167,0.827914
408.346,0.678932
408.55,0.561858
408.801,0.4609
409.094,0.379387
409.399,0.319853
409.793,0.26623
410.188,0.229111
410.666,0.197894
411.145,0.176373
411.862,0.155387
412.723,0.141105
413.967,0.132375
414.589,0.131395
416.311,0.136769
418.033,0.151813
419.717,0.176068
421.401,0.212661
422.764,0.255296
424.093,0.314009
425.183,0.382134
425.898,0.444114
426.324,0.503783
426.58,0.573504
426.757,0.654756
426.968,0.799958
427.438,1.21748
427.643,1.31874
427.722,1.32927
427.929,1.28351
428.379,1.03587
428.58,0.970586
428.774,0.955102
429.033,0.98899
429.544,1.14869
430.095,1.403
430.602,1.73141
430.986,2.08058
431.287,2.48171
431.481,2.87893
431.644,3.37777
431.807,4.11588
431.972,5.18977
432.161,6.86529
432.598,11.4418
432.817,12.9639
433.144,13.809
433.363,14.5882
433.516,16.0629
433.643,18.3598
433.765,21.9156
433.877,26.9316
433.979,33.4183
434.08,42.4366
434.175,53.8264
434.27,68.8083
434.374,90.1572
434.482,118.684
434.611,161.19
434.82,246.767
435.073,351.41
435.243,398.167
435.38,410.799
435.51,399.205
435.642,366.193
435.858,281.697
436.111,175.156
436.254,125.5
436.366,94.7319
436.463,73.5873
436.553,58.1019
436.643,46.0536
436.747,35.6379
436.849,28.1927
436.95,22.7461
437.068,18.2135
437.176,15.1861
437.311,12.4339
437.474,10.0984
437.666,8.16386
437.857,6.77195
438.087,5.54721
438.358,4.50256
438.674,3.6266
439.035,2.91138
439.43,2.351
439.847,1.92095
440.321,1.56458
440.868,1.26722
441.383,1.06237
441.971,0.891161
442.397,0.814985
442.482,0.809725
442.707,0.829887
442.871,0.893291
443.035,1.01558
443.225,1.2401
443.6,1.78516
443.785,1.93915
443.858,1.95431
444.013,1.88934
444.173,1.70021
444.606,0.978126
444.758,0.782366
444.887,0.659396
445.017,0.573037
445.179,0.50471
445.403,0.456767
445.643,0.441243
445.803,0.44909
445.968,0.478919
446.126,0.537791
446.273,0.626441
446.449,0.778641
446.837,1.18586
447.008,1.29604
447.116,1.31674
447.284,1.26639
447.488,1.09939
447.806,0.79028
447.956,0.690879
448.065,0.652013
448.119,0.644846
448.228,0.658855
448.337,0.718969
448.428,0.815476
448.519,0.970022
448.591,1.14956
448.672,1.42981
448.754,1.81644
448.835,2.33721
448.917,3.02144
449.009,4.02732
449.11,5.43853
449.23,7.56626
449.414,11.5926
449.669,17.2939
449.826,19.6234
449.959,20.3027
450.098,19.5665
450.247,17.329
450.504,11.5865
450.683,7.66048
450.803,5.49427
450.901,4.09777
450.989,3.09539
451.078,2.32178
451.159,1.7817
451.241,1.37668
451.322,1.07833
451.404,0.861469
451.487,0.701288
451.581,0.576437
451.674,0.489802
451.785,0.418414
451.934,0.356075
452.111,0.308216
452.372,0.262626
452.698,0.225625
453.182,0.190272
453.834,0.160462
454.579,0.138326
455.529,0.119138
456.796,0.101497
458.566,0.0846716
460.503,0.0719221
462.874,0.0611019
465.445,0.053667
467.499,0.05138
468.527,0.052665
469.211,0.055641
469.725,0.0602115
470.153,0.0671224
470.461,0.0756104
470.683,0.0855259
470.85,0.0973056
470.989,0.112831
471.1,0.13211
471.203,0.159063
471.293,0.193881
471.368,0.234507
471.443,0.289577
471.518,0.363628
471.593,0.462032
471.673,0.602644
471.758,0.796785
471.843,1.04767
471.936,1.39819
472.046,1.91529
472.19,2.75447
472.532,4.98797
472.689,5.69846
472.835,5.94134
472.84,5.94158
472.984,5.71639
473.134,5.05857
473.391,3.40391
473.576,2.23093
473.704,1.56799
473.81,1.1385
473.899,0.856235
473.985,0.646038
474.06,0.504288
474.134,0.395198
474.209,0.312572
474.286,0.24928
474.363,0.202798
474.449,0.165673
474.535,0.139442
474.637,0.117673
474.757,0.10077
474.928,0.0855398
475.099,0.0757992
475.373,0.0656993
475.716,0.0578007
476.153,0.0516078
476.755,0.0470402
477.056,0.0461239
477.397,0.0472038
477.601,0.0508325
477.737,0.0561405
477.84,0.0626458
477.942,0.0721919
478.065,0.0890214
478.189,0.112931
478.325,0.148245
478.507,0.208821
478.793,0.30974
478.95,0.347668
479.099,0.36054
479.243,0.348374
479.42,0.304665
479.832,0.159804
479.969,0.121269
480.096,0.0937167
480.203,0.0768284
480.309,0.0646526
480.437,0.0549043
480.565,0.0489378
480.735,0.0446283
480.974,0.042144
481.357,0.0412681
482.081,0.0426966
482.705,0.0461411
483.208,0.0510882
483.627,0.0578511
483.99,0.0674319
484.213,0.0767194
484.409,0.0893085
484.548,0.103413
484.664,0.121227
484.769,0.145536
484.86,0.176072
484.935,0.211497
485.01,0.2594
485.085,0.323816
485.16,0.409603
485.236,0.522347
485.322,0.692042
485.407,0.914158
485.502,1.22887
485.604,1.66054
485.735,2.34968
485.965,3.82975
486.182,5.15994
486.329,5.75209
486.46,5.9315
486.611,5.69188
486.769,4.99518
487.189,2.34228
487.312,1.69484
487.418,1.25252
487.511,0.948741
487.592,0.742739
487.673,0.585918
487.754,0.47123
487.829,0.396903
487.893,0.353976
487.969,0.322912
488.045,0.31101
488.07,0.310841
488.146,0.320651
488.241,0.35284
488.363,0.422583
488.516,0.545105
488.867,0.87486
489.03,0.97753
489.171,1.00713
489.327,0.969381
489.51,0.84796
489.842,0.558741
489.978,0.468667
490.06,0.431825
490.169,0.407286
490.197,0.406096
490.278,0.416046
490.36,0.449225
490.45,0.518696
490.525,0.610103
490.601,0.739891
490.676,0.917565
490.751,1.15441
490.832,1.48954
490.918,1.95867
491.014,2.6289
491.114,3.53497
491.237,4.91266
491.424,7.52007
491.672,11.1598
491.831,12.8775
491.982,13.6013
492.01,13.6189
492.148,13.1641
492.303,11.7082
492.547,8.24067
492.759,5.2079
492.881,3.77201
492.989,2.75493
493.084,2.05134
493.171,1.55404
493.252,1.19448
493.333,0.918204
493.414,0.710963
493.496,0.557538
493.582,0.438991
493.671,0.351838
493.761,0.28967
493.862,0.239438
493.982,0.198771
494.107,0.169367
494.285,0.140529
494.498,0.117154
494.758,0.0976529
495.094,0.0804854
495.43,0.0686465
495.888,0.057538
496.437,0.0487203
497.155,0.0413692
497.935,0.0364025
498.974,0.0325625
499.999,0.0309007
500.34,0.0307882
501.159,0.0317328
501.74,0.0341446
502.201,0.0383354
502.431,0.0420937
502.623,0.0471224
502.79,0.0544061
502.918,0.0636712
503.024,0.0757263
503.11,0.089828
503.195,0.109696
503.28,0.137555
503.366,0.176194
503.451,0.228946
503.536,0.299549
503.622,0.391872
503.715,0.521425
503.816,0.701139
503.942,0.979675
504.126,1.48192
504.379,2.19853
504.546,2.53703
504.696,2.65679
504.709,2.65759
504.86,2.55447
505.017,2.25463
505.297,1.46935
505.475,0.986146
505.598,0.711524
505.704,0.521573
505.798,0.390817
505.883,0.299338
505.969,0.227889
506.044,0.180808
506.118,0.144841
506.193,0.117704
506.283,0.0940313
506.372,0.0774477
506.472,0.06469
506.583,0.0552592
506.722,0.0476492
506.916,0.0411536
507.194,0.0357122
507.561,0.03145
507.987,0.0284191
508.67,0.0255925
509.694,0.0234171
511.47,0.0218432
513.723,0.0213366
516.511,0.0218202
519.192,0.0233975
520.944,0.0256691
522.039,0.0284953
522.696,0.0315749
523.106,0.0347024
523.517,0.0398576
523.722,0.0440839
523.924,0.0508332
524.057,0.0582786
524.168,0.0679793
524.257,0.0795028
524.346,0.0961175
524.424,0.116607
524.502,0.144733
524.574,0.179619
524.646,0.225451
524.73,0.296285
524.813,0.39014
524.902,0.520004
524.996,0.696479
525.108,0.961773
525.24,1.35821
525.663,2.86144
525.827,3.26387
525.979,3.39693
526.117,3.28922
526.254,2.9881
526.473,2.24905
526.724,1.34462
526.853,0.960872
526.962,0.701785
527.054,0.527907
527.147,0.392756
527.229,0.300832
527.305,0.235458
527.38,0.186183
527.455,0.149127
527.54,0.118723
527.615,0.0992503
527.709,0.0820947
527.804,0.0704864
527.91,0.0617326
528.046,0.0545434
528.252,0.0482733
528.525,0.0436282
528.936,0.0398469
529.648,0.0369438
530.578,0.0359762
532.111,0.037104
534.154,0.0411597
536.195,0.0475513
538.168,0.056465
539.94,0.0678435
541.49,0.0818294
542.819,0.0984718
544.062,0.120419
544.778,0.138638
545.153,0.155135
545.393,0.175353
545.593,0.204584
545.753,0.239975
545.964,0.305157
546.441,0.486383
546.638,0.531509
546.759,0.539717
546.945,0.522485
547.234,0.446103
547.546,0.35757
547.742,0.321939
547.913,0.306176
548.083,0.302115
548.424,0.316275
548.977,0.368525
549.627,0.458397
550.183,0.567176
550.692,0.706532
551.138,0.878045
551.52,1.083
551.855,1.33129
552.142,1.62392
552.397,1.98076
552.636,2.44839
552.835,3.00304
553.003,3.66967
553.146,4.49136
553.273,5.54365
553.385,6.85639
553.485,8.5046
553.586,10.7834
553.675,13.5305
553.771,17.4704
553.866,22.7281
553.962,29.6196
554.064,39.1169
554.175,52.3869
554.314,73.3097
554.499,107.913
554.826,173.18
554.998,197.13
555.156,205.782
555.169,205.835
555.32,199.049
555.489,177.299
555.76,124.449
555.989,79.5019
556.133,56.6849
556.254,41.4763
556.349,32.027
556.455,23.9537
556.55,18.4019
556.646,14.226
556.741,11.1283
556.837,8.84906
556.937,7.10389
557.052,5.68299
557.153,4.78574
557.274,3.99052
557.433,3.25112
557.624,2.63835
557.84,2.15501
558.079,1.76912
558.357,1.44272
558.692,1.16152
559.075,0.932905
559.481,0.758496
559.983,0.604367
560.509,0.489171
561.067,0.400277
561.736,0.322952
562.501,0.259847
563.362,0.209384
564.366,0.167893
565.37,0.138178
566.613,0.111883
568.063,0.0906462
569.72,0.0741392
571.273,0.0635857
572.825,0.0565655
574.544,0.0525163
575.117,0.0521914
575.957,0.0530472
576.797,0.0563653
577.37,0.0611266
577.943,0.0697091
578.382,0.0811806
578.669,0.0929931
578.898,0.107017
579.098,0.1256
579.241,0.145687
579.375,0.17382
579.492,0.21106
579.592,0.257975
579.676,0.312684
579.759,0.387167
579.848,0.4949
579.931,0.632942
580.015,0.81607
580.098,1.0552
580.192,1.40558
580.295,1.90609
580.398,2.54343
580.526,3.53286
580.704,5.22702
581.013,8.42886
581.178,9.69978
581.334,10.2843
581.38,10.3162
581.533,9.95594
581.708,8.7625
581.999,5.81891
582.205,3.77742
582.34,2.69362
582.454,1.96166
582.554,1.46094
582.65,1.09254
582.736,0.838287
582.822,0.644471
582.903,0.506185
582.989,0.396904
583.075,0.316798
583.161,0.258353
583.261,0.209753
583.375,0.171738
583.504,0.143099
583.633,0.123511
583.805,0.105473
584.044,0.0887052
584.311,0.075968
584.645,0.0649597
585.046,0.0559078
585.619,0.0474006
586.192,0.041823
586.994,0.0366926
588.254,0.0318812
589.935,0.028413
591.873,0.0264215
594.015,0.0257291
595.55,0.026165
597.085,0.0277837
598.313,0.0308044
599.064,0.0343963
599.575,0.0386014
599.916,0.0432553
600.172,0.0493154
600.343,0.0563644
600.471,0.0648434
600.577,0.0753942
600.684,0.0907163
600.786,0.111791
600.889,0.141355
600.991,0.181977
601.093,0.236354
601.196,0.306963
601.315,0.41216
601.451,0.562882
601.683,0.876159
601.929,1.21073
602.113,1.38771
602.288,1.45222
602.303,1.45259
602.475,1.40411
602.754,1.21741
602.898,1.16514
603.007,1.19516
603.107,1.30412
603.2,1.49152
603.292,1.77809
603.395,2.23283
603.507,2.89048
603.647,3.93664
604.059,7.63178
604.229,8.74071
604.393,9.17199
604.409,9.17526
604.566,8.83811
604.722,7.9098
604.976,5.65834
605.215,3.48688
605.356,2.44712
605.465,1.79741
605.566,1.32816
605.657,1.00002
605.737,0.776014
605.817,0.604389
605.897,0.476651
605.977,0.384982
606.057,0.322598
606.133,0.28509
606.21,0.265389
606.261,0.260611
606.363,0.267932
606.466,0.294178
606.602,0.352668
606.8,0.470205
607.1,0.658911
607.277,0.730662
607.409,0.7482
607.577,0.720431
607.768,0.629163
608.238,0.306759
608.388,0.223385
608.511,0.169892
608.62,0.133219
608.732,0.104871
608.839,0.0853705
608.945,0.0714676
609.073,0.0602212
609.201,0.0530504
609.329,0.0484905
609.533,0.0442742
609.874,0.0409637
610.419,0.0387835
611.101,0.0380088
612.021,0.0388192
613.249,0.0426104
614.171,0.0479974
614.996,0.0558165
615.628,0.0650902
616.155,0.0765372
616.598,0.0905084
616.977,0.107717
617.294,0.128127
617.568,0.153261
617.778,0.180587
617.947,0.211128
618.116,0.255417
618.253,0.309292
618.363,0.3726
618.458,0.448675
618.553,0.55416
618.648,0.701213
618.737,0.89265
618.822,1.13486
618.906,1.45436
618.99,1.87015
619.085,2.47833
619.186,3.32183
619.3,4.54658
619.418,6.1487
619.57,8.68374
619.971,16.4288
620.164,19.1524
620.33,20.087
620.349,20.098
620.519,19.3037
620.704,16.8434
621.185,7.70271
621.323,5.54739
621.446,4.00913
621.552,2.98083
621.646,2.25958
621.741,1.70471
621.823,1.33813
621.902,1.06337
621.994,0.821993
622.086,0.64615
622.179,0.518777
622.268,0.428727
622.379,0.349509
622.49,0.294154
622.616,0.249554
622.79,0.207712
622.974,0.17737
623.238,0.147559
623.554,0.123422
623.891,0.105713
624.313,0.0905236
624.903,0.0768649
625.451,0.0688515
626.273,0.0616473
627.095,0.0578666
628.444,0.0559403
630.089,0.0581402
631.733,0.0643094
633.251,0.0738959
634.729,0.0882543
635.996,0.10664
637.109,0.13024
638.01,0.157548
638.885,0.195433
639.606,0.240023
640.224,0.293691
640.765,0.359155
641.271,0.44531
641.692,0.546154
642.053,0.668121
642.327,0.800892
642.542,0.950045
642.714,1.1201
642.868,1.33469
643.023,1.63489
643.177,2.05306
643.331,2.62511
643.486,3.38878
643.639,4.37528
643.793,5.67329
643.943,7.34433
644.073,9.27582
644.186,11.5208
644.309,14.8078
644.423,18.9275
644.543,24.7453
644.653,31.6678
644.786,42.2904
644.954,59.5047
645.396,112.936
645.594,129.702
645.768,134.852
645.924,130.615
646.083,118.434
646.336,88.8077
646.612,54.439
646.759,39.2753
646.886,28.7822
647.001,21.2681
647.1,16.257
647.195,12.5237
647.294,9.55572
647.393,7.34649
647.492,5.72308
647.584,4.60958
647.68,3.74868
647.79,3.03659
647.914,2.4723
648.037,2.07229
648.209,1.68436
648.415,1.3684
648.642,1.12624
648.931,0.908996
649.24,0.744053
649.611,0.602796
650.044,0.486547
650.497,0.39991
651.074,0.322161
651.706,0.263208
652.366,0.220026
653.026,0.189067
653.863,0.161413
654.893,0.139282
656.129,0.124795
657.113,0.121189
657.972,0.124683
658.616,0.133234
659.213,0.148767
659.69,0.170564
660.072,0.199167
660.358,0.232982
660.596,0.277314
660.763,0.325541
660.907,0.387824
661.026,0.464483
661.136,0.566789
661.241,0.704624
661.33,0.867281
661.42,1.08504
661.509,1.374
661.609,1.8021
661.71,2.38081
661.811,3.13283
661.923,4.19044
662.052,5.7379
662.2,7.93454
662.677,16.1822
662.849,18.2212
663.02,19.0095
663.029,19.0119
663.187,18.4042
663.374,16.3056
663.665,11.3278
663.901,7.27981
664.051,5.17525
664.168,3.86565
664.277,2.90259
664.377,2.20943
664.477,1.67769
664.565,1.32243
664.652,1.05024
664.742,0.840469
664.831,0.683784
664.936,0.55091
665.04,0.456596
665.153,0.384111
665.297,0.321405
665.464,0.272752
665.654,0.235306
665.941,0.198221
666.275,0.17011
666.752,0.144652
667.229,0.128709
667.897,0.115134
668.851,0.10537
670.092,0.101836
671.127,0.104263
672.162,0.112058
672.966,0.12469
673.449,0.138532
673.771,0.154366
673.964,0.170181
674.157,0.19708
674.285,0.227025
674.398,0.266932
674.497,0.317797
674.587,0.383101
674.678,0.472453
674.768,0.593212
674.858,0.753867
674.958,0.987675
675.058,1.29325
675.168,1.7301
675.299,2.39069
675.456,3.39156
675.9,6.72106
676.097,7.76844
676.271,8.11904
676.28,8.1199
676.454,7.80391
676.627,6.9314
676.936,4.64767
677.15,3.08974
677.292,2.24247
677.406,1.69256
677.519,1.26593
677.615,0.983149
677.712,0.766212
677.808,0.603856
677.909,0.480883
677.993,0.405824
678.09,0.343838
678.21,0.292053
678.355,0.254568
678.5,0.23317
678.709,0.217286
679.1,0.207946
679.207,0.207649
679.689,0.213367
680.181,0.230327
680.529,0.253278
680.738,0.277692
680.912,0.312606
681.058,0.362447
681.183,0.431594
681.288,0.518584
681.392,0.644408
681.486,0.802881
681.58,1.01727
681.674,1.30159
681.768,1.67022
681.879,2.23434
682.004,3.05229
682.157,4.31992
682.411,6.90209
682.664,9.46675
682.847,10.7497
683.021,11.1813
683.198,10.7322
683.387,9.39074
683.877,4.44019
684.032,3.16317
684.154,2.37245
684.258,1.8413
684.363,1.43251
684.467,1.12831
684.561,0.927771
684.671,0.76241
684.78,0.652428
684.905,0.574218
685.052,0.524361
685.221,0.499754
685.305,0.495236
685.642,0.503473
686.148,0.554059
686.703,0.646087
687.245,0.781258
687.718,0.955544
688.097,1.15815
688.422,1.4056
688.701,1.70917
688.934,2.07538
689.119,2.50165
689.259,2.95587
689.383,3.51651
689.507,4.3048
689.615,5.27157
689.72,6.55459
689.824,8.31237
689.929,10.7067
690.033,13.9298
690.126,17.6636
690.238,23.4483
690.362,31.818
690.501,43.9305
690.677,63.287
691.148,123.212
691.34,139.877
691.52,145.402
691.7,139.832
691.892,123.146
692.412,57.4924
692.57,41.094
692.694,30.7987
692.807,23.355
692.915,17.7995
693.024,13.5682
693.126,10.5729
693.224,8.4286
693.321,6.82653
693.433,5.494
693.549,4.51322
693.665,3.82015
693.781,3.3227
693.921,2.89688
694.106,2.51101
694.315,2.22471
694.525,2.03264
694.803,1.8694
695.221,1.75476
695.361,1.74269
695.797,1.77647
696.124,1.8789
696.41,2.05247
696.674,2.34543
696.895,2.76061
697.08,3.28645
697.278,4.06367
697.568,5.57314
697.991,7.93055
698.295,9.04821
698.725,9.99927
698.932,10.9478
699.093,12.4068
699.222,14.3091
699.343,16.958
699.469,20.8522
699.594,26.2979
699.719,33.7257
699.836,42.8476
699.973,56.618
700.123,76.0779
700.301,104.813
700.767,191.723
700.976,220.145
701.173,230.818
701.189,230.881
701.384,221.892
701.602,193.325
702.123,96.8516
702.301,69.5852
702.452,51.4503
702.588,38.7588
702.705,30.3923
702.817,24.229
702.928,19.4945
703.039,15.8856
703.173,12.6749
703.312,10.2659
703.452,8.51531
703.608,7.07989
703.808,5.75984
704.042,4.6787
704.31,3.80472
704.622,3.07908
704.978,2.48783
705.368,2.02298
705.786,1.6598
706.273,1.35039
706.844,1.08909
707.513,0.871389
708.223,0.706343
708.975,0.579174
709.853,0.47066
710.8,0.385274
711.914,0.312307
713.112,0.255451
714.476,0.208351
716.008,0.170157
717.68,0.140076
719.629,0.114918
721.308,0.0994983
722.708,0.0909301
723.802,0.088972
724.247,0.0917197
724.469,0.0957971
724.691,0.104806
724.862,0.118945
724.99,0.137131
725.097,0.160016
725.204,0.192793
725.31,0.238745
725.409,0.29584
725.511,0.373894
725.631,0.492909
725.768,0.670016
725.921,0.922256
726.202,1.48551
726.455,1.97989
726.639,2.22336
726.809,2.30186
726.988,2.21464
727.179,1.95207
727.699,0.914097
727.852,0.661046
727.981,0.492936
728.096,0.374643
728.205,0.288841
728.312,0.22554
728.408,0.183009
728.515,0.148392
728.622,0.123893
728.75,0.104014
728.901,0.0893084
729.083,0.0790174
729.301,0.0720011
729.664,0.0655645
